"subj_id","block_ix","trial_ix","cue","question","question_id","mask_type","mask_c","feat_type","feat_c","truth_coded","truth_normed","truth","truth_c","imagery_mean","imagery_z","facts_mean","facts_z","diff_mean","diff_z","prop_visual","senses_mean","response","rt","is_correct","is_error"
"MWPF101",0,16,"swan","Is it a bird?","swan:nonvisual:yes:2","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.75,0.502530555621672,1,-0.0302451605270142,-1.25,0.488973846645778,0.533333333333333,1.6,"yes",999.128572119,1,0
"MWPF101",0,17,"raccoon","Is it nocturnal?","raccoon:nonvisual:yes:3","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.6,0.269171897744426,2,1.49916589458984,-0.8,1.50309246141778,0.545454545454545,NA,"timeout",NA,NA,NA
"MWPF101",0,18,"strawberry","Does it have green leaves?","strawberry:visual:yes:3","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,0,-1.55965621564386,-1.66666666666667,-0.450024870735702,0.125,2,"yes",792.47887776,1,0
"MWPF101",0,19,"raccoon","Does it have a tail?","raccoon:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.2,-0.353117856594899,0.4,-0.947891793597124,-1.8,-0.750504460297776,0.545454545454545,1.33333333333333,"yes",600.502401765,1,0
"MWPF101",0,20,"camel","Is it a bird?","camel:nonvisual:no:1","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,1,-0.664262733764561,1,-0.0302451605270142,-1.5,-0.0744253837831102,0.461538461538462,1,"no",770.366965386,1,0
"MWPF101",0,21,"table","Is it found in kitchens?","table:nonvisual:yes:2","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.5,0.113599459159594,0.25,-1.17730345186465,-1.5,-0.0744253837831102,0.6,1.66666666666667,"yes",909.373400791,1,0
"MWPF101",0,22,"chair","Does it have a seat?","chair:visual:yes:4","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.55555555555556,0.200028591706723,0.666666666666667,-0.540048845565964,-1.88888888888889,-0.950824186672492,0.466666666666667,1.88888888888889,"yes",915.942187654,1,0
"MWPF101",0,23,"apple","Is it round?","apple:visual:yes:4","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,3,2.44718603793206,1.5,0.734460367031411,-1.5,-0.0744253837831102,0.235294117647059,1.2,"yes",687.084769597,1,0
"MWPF101",0,24,"bottle","Does it have a neck?","bottle:visual:yes:4","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2.2,1.20260652925341,1.4,0.581519261519726,-1.4,0.150934308388445,0.357142857142857,1.88888888888889,"yes",670.980843017,1,0
"MWPF101",0,25,"chicken","Does it eat grain?","chicken:nonvisual:yes:3","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.25,-0.275331637302484,0.75,-0.412597924306227,-1,1.05237307707467,0.555555555555556,3,"no",NA,0,1
"MWPF101",0,26,"mouse","Is it used in experiments?","mouse:nonvisual:yes:4","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.666666666666667,-1.18283752904733,2.66666666666667,2.51877326466773,-1.33333333333333,0.301174103169482,0.470588235294118,2.5,"yes",994.042201142,1,0
"MWPF101",0,27,"donkey","Does it have a tail?","donkey:visual:yes:3","mask",0.5,"visual",0.5,"yes","","yes",0.5,2.66666666666667,1.92861124264929,2,1.49916589458984,-1,1.05237307707467,0.5,1.75,"yes",791.972445848,1,0
"MWPF101",0,28,"strawberry","Is it red?","strawberry:visual:yes:1","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.66666666666667,0.37288685680098,0,-1.55965621564386,-1.33333333333333,0.301174103169482,0.125,1,"yes",713.992196717,1,0
"MWPF101",0,29,"rabbit","Does it hop?","rabbit:nonvisual:yes:1","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2,0.89146165208375,1,-0.0302451605270142,-1.8,-0.750504460297776,0.666666666666667,1.66666666666667,"yes",889.819882112,1,0
"MWPF101",0,30,"table","Does it have a nose?","table:visual:no:2","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.25,-0.275331637302484,0,-1.55965621564386,-2,-1.20122384464089,0.6,1.5,"no",653.378912248,1,0
"MWPF101",0,31,"bottle","Does it have armrests?","bottle:visual:no:3","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,2,0.89146165208375,1.8,1.19328368356647,-0.8,1.50309246141778,0.357142857142857,2.28571428571429,"no",1019.87136935,1,0
"MWPF101",0,32,"donkey","Does it make noises?","donkey:nonvisual:yes:5","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.4,-0.041972979425237,1,-0.0302451605270142,-1.6,-0.299785075954666,0.5,1.33333333333333,"yes",918.658746232,1,0
"MWPF101",0,33,"chicken","Does it have feathers?","chicken:visual:yes:1","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2.5,1.66932384500791,2.16666666666667,1.75406773710931,-1,1.05237307707467,0.555555555555556,1,"yes",643.354069674,1,0
"MWPF101",0,34,"swan","Does it have a hump?","swan:visual:no:1","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.8,0.580316774914088,0.6,-0.642009582573754,-1.6,-0.299785075954666,0.533333333333333,2.5,"no",705.383994791,1,0
"MWPF101",0,35,"table","Is it round?","table:visual:yes:2","mask",0.5,"visual",0.5,"yes","","yes",0.5,1.83333333333333,0.632174254442365,0.833333333333333,-0.285147003046489,-1.66666666666667,-0.450024870735702,0.6,1,"yes",557.601307286,1,0
"MWPF101",0,36,"giraffe","Does it have long legs?","giraffe:visual:yes:3","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1.75,1.11681313081062,-1.75,-0.637824614211998,0.5,1.4,"yes",963.234639959,1,0
"MWPF101",0,37,"rabbit","Does it have feet?","rabbit:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.66666666666667,0.37288685680098,0.5,-0.794950688085439,-1.66666666666667,-0.450024870735702,0.666666666666667,2.8,"yes",952.90297264,1,0
"MWPF101",0,38,"grasshopper","Is it found in summer?","grasshopper:nonvisual:yes:3","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2,0.89146165208375,2.25,1.88151865836905,-1.25,0.488973846645778,0.666666666666667,2.2,"yes",960.32455744,1,0
"MWPF101",0,39,"apple","Is it nutritious?","apple:nonvisual:yes:4","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.625,-1.24765937845768,2.25,1.88151865836905,-1.75,-0.637824614211998,0.235294117647059,2.9,"no",NA,0,1
"MWPF101",0,40,"grasshopper","Does it have antennae?","grasshopper:visual:yes:4","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2.11111111111111,1.06431991717801,1.22222222222222,0.309623962832286,-1,1.05237307707467,0.666666666666667,2.5,"yes",1196.6571692,1,0
"MWPF101",0,41,"tiger","Does it have warts?","tiger:visual:no:5","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.6,0.269171897744426,2.2,1.80504810561321,-1.2,0.601653692731556,0.473684210526316,4.25,"no",770.714472048,1,0
"MWPF101",0,42,"camel","Does it live in a coop?","camel:nonvisual:no:5","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.6,0.269171897744426,1.6,0.887401472543096,-1,1.05237307707467,0.461538461538462,2.25,"yes",NA,0,1
"MWPF101",0,43,"tiger","Does it have large teeth?","tiger:visual:yes:5","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1.5,0.734460367031411,-1.5,-0.0744253837831102,0.473684210526316,2.4,"yes",1911.82609764,1,0
"MWPF101",0,44,"table","Is it flat?","table:visual:yes:4","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2.14285714285714,1.11370799291922,1.71428571428571,1.06219130741359,-1.28571428571429,0.408488242298794,0.6,1,"yes",858.169788553,1,0
"MWPF101",0,45,"bottle","Is it juicy?","bottle:nonvisual:no:2","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.25,-0.275331637302484,0.25,-1.17730345186465,-1.75,-0.637824614211998,0.357142857142857,3.2,"no",857.820761099,1,0
"MWPF101",0,46,"raccoon","Does it have seeds?","raccoon:visual:no:2","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.2,-0.353117856594899,0.8,-0.336127371550384,-1.6,-0.299785075954666,0.545454545454545,2.71428571428571,"no",1119.48713503,1,0
"MWPF101",0,47,"donkey","Does it have four legs?","donkey:visual:yes:2","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,0.25,-1.17730345186465,-2,-1.20122384464089,0.5,5,"yes",944.516049582,1,0
"MWPF101",0,48,"rabbit","Is it flat?","rabbit:visual:no:4","mask",0.5,"visual",0.5,"no","no","no",-0.5,0.666666666666667,-1.18283752904733,0.5,-0.794950688085439,-1.66666666666667,-0.450024870735702,0.666666666666667,1.75,"no",1081.49637701,1,0
"MWPF101",0,49,"alligator","Is it a reptile?","alligator:nonvisual:yes:2","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.57142857142857,0.224722629577331,2.42857142857143,2.1546277753542,-1.71428571428571,-0.557339009865014,0.571428571428571,1,"yes",828.675452445,1,0
"MWPF101",0,50,"camel","Does it spit?","camel:nonvisual:yes:5","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.83333333333333,0.632174254442365,2.5,2.26387142214826,-1.5,-0.0744253837831102,0.461538461538462,2.33333333333333,"yes",1133.63453106,1,0
"MWPF101",0,51,"grasshopper","Is it hunted by people?","grasshopper:nonvisual:no:2","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,0.25,-1.83105602315079,1.75,1.11681313081062,-1,1.05237307707467,0.666666666666667,3.2,"no",871.727107733,1,0
"MWPF101",0,52,"bottle","Does it fly?","bottle:nonvisual:no:4","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,0.4,-1.59769736527355,0.8,-0.336127371550384,-2,-1.20122384464089,0.357142857142857,1.6,"no",771.772199951,1,0
"MWPF101",0,53,"camel","Does it have seeds?","camel:visual:no:2","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.16666666666667,-0.404975336123176,1.83333333333333,1.24426405207036,-1.33333333333333,0.301174103169482,0.461538461538462,1.66666666666667,"no",936.042820103,1,0
"MWPF101",0,54,"mouse","Is it grey?","mouse:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1.75,1.11681313081062,-1.375,0.207274231431334,0.470588235294118,1.6,"yes",1048.97257435,1,0
"MWPF101",0,55,"chicken","Is it comfortable?","chicken:nonvisual:no:5","nomask",-0.5,"nonvisual",-0.5,"no","","no",-0.5,1.4,-0.041972979425237,0.6,-0.642009582573754,-0.6,1.95381184576089,0.555555555555556,4,"no",828.757576528,1,0
"MWPF101",0,56,"pig","Does it have a snout?","pig:visual:yes:3","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2.75,2.05825494146998,1.25,0.352107603252198,-1.75,-0.637824614211998,0.578947368421053,1.4,"yes",1180.13463786,1,0
"MWPF101",0,57,"bottle","Is it used for holding things?","bottle:nonvisual:yes:1","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2.66666666666667,1.92861124264929,1.22222222222222,0.309623962832286,-1.22222222222222,0.551573761137876,0.357142857142857,2.75,"no",NA,0,1
"MWPF101",0,58,"table","Is it a mammal?","table:nonvisual:no:2","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.33333333333333,-0.145687938481791,1.33333333333333,0.479558524511936,-1,1.05237307707467,0.6,2.5,"no",1361.96878826,1,0
"MWPF101",0,59,"raccoon","Is it furry?","raccoon:nonvisual:yes:2","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.8,0.580316774914088,1.6,0.887401472543096,-1.6,-0.299785075954666,0.545454545454545,1.57142857142857,"yes",1021.7286665,1,0
"MWPF101",0,60,"rabbit","Does it roar?","rabbit:nonvisual:no:3","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.16666666666667,-0.404975336123176,0.833333333333333,-0.285147003046489,-1.5,-0.0744253837831102,0.666666666666667,2,"no",894.548480981,1,0
"MWPF101",0,61,"dog","Does it bark?","dog:nonvisual:yes:1","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.41666666666667,-0.0160442396610982,1.33333333333333,0.479558524511936,-1.33333333333333,0.301174103169482,0.642857142857143,1,"yes",749.881946598,1,0
"MWPF101",0,62,"giraffe","Is it tall?","giraffe:visual:yes:2","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1,-0.0302451605270142,-2,-1.20122384464089,0.5,2,"yes",803.849262767,1,0
"MWPF101",0,63,"alligator","Is it small?","alligator:visual:no:4","mask",0.5,"visual",0.5,"no","no","no",-0.5,1.375,-0.0808660890714446,0.625,-0.603774306195833,-1.375,0.207274231431334,0.571428571428571,2.14285714285714,"no",1216.40763362,1,0
"MWPF101",0,64,"apple","Is it a fruit?","apple:nonvisual:yes:1","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.14285714285714,-0.442016392929088,1,-0.0302451605270142,-1.85714285714286,-0.879281427252951,0.235294117647059,3.6,"yes",733.003544214,1,0
"MWPF101",0,65,"chicken","Does it have wings?","chicken:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.25,-0.275331637302484,0,-1.55965621564386,-1.75,-0.637824614211998,0.555555555555556,1.5,"yes",1093.24126312,1,0
"MWPF101",0,66,"pig","Does it have a tail?","pig:visual:yes:2","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2.66666666666667,1.92861124264929,0.333333333333333,-1.04985253060491,-1.16666666666667,0.676773590122074,0.578947368421053,1.42857142857143,"no",NA,0,1
"MWPF101",0,67,"alligator","Does it have jaws?","alligator:visual:yes:5","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.66666666666667,0.37288685680098,1.33333333333333,0.479558524511936,-1.33333333333333,0.301174103169482,0.571428571428571,2.66666666666667,"yes",1965.33830947,1,0
"MWPF101",0,68,"tiger","Does it have stripes?","tiger:visual:yes:1","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1,-0.664262733764561,0.75,-0.412597924306227,-1.75,-0.637824614211998,0.473684210526316,2.75,"yes",808.711313293,1,0
"MWPF101",0,69,"chicken","Is it eaten by frying?","chicken:nonvisual:yes:4","nomask",-0.5,"nonvisual",-0.5,"yes","","yes",0.5,2,0.89146165208375,1.5,0.734460367031411,-1,1.05237307707467,0.555555555555556,2,"yes",1564.8985653,1,0
"MWPF101",1,70,"donkey","Does it lay eggs?","donkey:nonvisual:no:1","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,0,-2.21998711961287,0.666666666666667,-0.540048845565964,-2,-1.20122384464089,0.5,2.7,"no",944.209605048,1,0
"MWPF101",1,71,"apple","Does it grow on trees?","apple:nonvisual:yes:2","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2,0.89146165208375,0.833333333333333,-0.285147003046489,-1.83333333333333,-0.825624357688294,0.235294117647059,2.2,"yes",964.902215288,1,0
"MWPF101",1,72,"dog","Does it have a tail?","dog:visual:yes:3","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1.28571428571429,0.406729426649229,-1.42857142857143,0.0865458249108578,0.642857142857143,1.14285714285714,"yes",1128.20559618,1,0
"MWPF101",1,73,"strawberry","Is it used for making jam?","strawberry:nonvisual:yes:3","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2.42857142857143,1.55820067459017,2,1.49916589458984,-1.71428571428571,-0.557339009865014,0.125,2.28571428571429,"yes",1004.73544258,1,0
"MWPF101",1,74,"mouse","Is it large?","mouse:visual:no:2","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,0.75,-1.05319383022664,1.25,0.352107603252198,-1.75,-0.637824614211998,0.470588235294118,2,"no",1427.7520887,1,0
"MWPF101",1,75,"apple","Is it black?","apple:visual:no:1","mask",0.5,"visual",0.5,"no","no","no",-0.5,1.5,0.113599459159594,0,-1.55965621564386,-2,-1.20122384464089,0.235294117647059,1.42857142857143,"no",1114.93723211,1,0
"MWPF101",1,76,"pig","Is it muddy?","pig:visual:yes:5","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.5,0.113599459159594,1.33333333333333,0.479558524511936,-1.16666666666667,0.676773590122074,0.578947368421053,2.14285714285714,"yes",904.234561662,1,0
"MWPF101",1,77,"table","Does it have a tail?","table:visual:no:3","mask",0.5,"visual",0.5,"no","no","no",-0.5,0.333333333333333,-1.7014123243301,0,-1.55965621564386,-2,-1.20122384464089,0.6,2.2,"no",1069.78684996,1,0
"MWPF101",1,78,"alligator","Does it have scales?","alligator:visual:yes:3","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,0.8,-0.975407610934224,2.2,1.80504810561321,-1.6,-0.299785075954666,0.571428571428571,2,"yes",942.08654511,1,0
"MWPF101",1,79,"chair","Is it furniture?","chair:nonvisual:yes:2","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.6,-1.28655248810389,0.4,-0.947891793597124,-1.8,-0.750504460297776,0.466666666666667,2,"yes",714.76933395,1,0
"MWPF101",1,80,"bottle","Does it have a cork?","bottle:visual:yes:5","mask",0.5,"visual",0.5,"yes","no","yes",0.5,1.28571428571429,-0.219770052093615,0.285714285714286,-1.12268162846762,-1.71428571428571,-0.557339009865014,0.357142857142857,2,"yes",741.382863314,1,0
"MWPF101",1,81,"donkey","Is it furry?","donkey:nonvisual:yes:4","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2.33333333333333,1.41003644736652,1.44444444444444,0.649493086191586,-1.22222222222222,0.551573761137876,0.5,2,"no",NA,0,1
"MWPF101",1,82,"camel","Is it brown?","camel:visual:yes:2","mask",0.5,"visual",0.5,"yes","","yes",0.5,1.5,0.113599459159594,1.5,0.734460367031411,-1.25,0.488973846645778,0.461538461538462,2.5,"yes",927.320556948,1,0
"MWPF101",1,83,"alligator","Is it used for freight?","alligator:nonvisual:no:3","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.2,-0.353117856594899,2,1.49916589458984,-1.2,0.601653692731556,0.571428571428571,3.75,"no",998.760534509,1,0
"MWPF101",1,84,"giraffe","Is it an insect?","giraffe:nonvisual:no:4","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.71428571428571,0.446968970412804,1.14285714285714,0.188242133061107,-1.85714285714286,-0.879281427252951,0.5,2.11111111111111,"no",862.851242069,1,0
"MWPF101",1,85,"chicken","Does it have legs?","chicken:visual:yes:4","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.14285714285714,-0.442016392929088,0.428571428571429,-0.9041943348795,-2,-1.20122384464089,0.555555555555556,1.16666666666667,"yes",1048.68247855,1,0
"MWPF101",1,86,"table","Is it an animal?","table:nonvisual:no:1","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,0,-2.21998711961287,0,-1.55965621564386,-2,-1.20122384464089,0.6,3.33333333333333,"no",805.55561895,1,0
"MWPF101",1,87,"raccoon","Does it have eyes?","raccoon:visual:yes:3","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.2,-0.353117856594899,0.8,-0.336127371550384,-1.8,-0.750504460297776,0.545454545454545,1.57142857142857,"yes",909.855499631,1,0
"MWPF101",1,88,"dog","Does it have legs?","dog:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.4,-0.041972979425237,0.8,-0.336127371550384,-2,-1.20122384464089,0.642857142857143,1.6,"yes",812.609546294,1,0
"MWPF101",1,89,"grasshopper","Is it green?","grasshopper:visual:yes:1","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,0.625,-0.603774306195833,-1.5,-0.0744253837831102,0.666666666666667,5,"yes",753.188962233,1,0
"MWPF101",1,90,"rabbit","Is it made of metal?","rabbit:visual:no:2","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.25,-0.275331637302484,0.75,-0.412597924306227,-1.5,-0.0744253837831102,0.666666666666667,1.44444444444444,"no",926.793213759,1,0
"MWPF101",1,91,"pig","Does it live on farms?","pig:nonvisual:yes:2","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.16666666666667,-0.404975336123176,0.833333333333333,-0.285147003046489,-1.66666666666667,-0.450024870735702,0.578947368421053,1.5,"yes",840.98570206,1,0
"MWPF101",1,92,"apple","Is it red?","apple:visual:yes:1","mask",0.5,"visual",0.5,"yes","","yes",0.5,2.625,1.86378939323894,0.625,-0.603774306195833,-1.375,0.207274231431334,0.235294117647059,1.42857142857143,"yes",745.827829873,1,0
"MWPF101",1,93,"chicken","Does it lay eggs?","chicken:nonvisual:yes:1","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2.83333333333333,2.18789864029068,2.5,2.26387142214826,-1.33333333333333,0.301174103169482,0.555555555555556,2.16666666666667,"yes",916.704496951,1,0
"MWPF101",1,94,"raccoon","Does it have stripes?","raccoon:visual:yes:4","mask",0.5,"visual",0.5,"yes","","yes",0.5,1.66666666666667,0.37288685680098,1,-0.0302451605270142,-0.666666666666667,1.80357205097985,0.545454545454545,3,"no",NA,0,1
"MWPF101",1,95,"apple","Does it have a core?","apple:visual:yes:5","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,0.75,-1.05319383022664,1.25,0.352107603252198,-2,-1.20122384464089,0.235294117647059,3.2,"yes",1158.284306,1,0
"MWPF101",1,96,"tiger","Is it yellow inside?","tiger:visual:no:4","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.5,0.113599459159594,0.75,-0.412597924306227,-0.5,2.17917153793244,0.473684210526316,2,"no",1726.36518005,1,0
"MWPF101",1,97,"table","Is it furniture?","table:nonvisual:yes:4","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1,-0.664262733764561,0.5,-0.794950688085439,-1.5,-0.0744253837831102,0.6,2.42857142857143,"yes",1088.72139629,1,0
"MWPF101",1,98,"giraffe","Is it brown?","giraffe:visual:yes:4","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,3.42857142857143,3.11392506043848,3,3.02857694970669,-0.428571428571429,2.34014274662641,0.5,1,"no",NA,0,1
"MWPF101",1,99,"bottle","Is it used for holding beer?","bottle:nonvisual:yes:5","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2,0.89146165208375,1,-0.0302451605270142,-1.25,0.488973846645778,0.357142857142857,1.66666666666667,"timeout",NA,NA,NA
"MWPF101",1,100,"tiger","Does it have whiskers?","tiger:visual:yes:4","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,0.857142857142857,-0.248732454115136,-1.42857142857143,0.0865458249108578,0.473684210526316,2.66666666666667,"yes",891.111815756,1,0
