subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,47,is-it-tropical:pineapple,nonvisual,Is it tropical?,pineapple,pineapple_2.wav,nomask,yes,yes,756.724531413,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,48,is-it-yellow:banana,visual,Is it yellow?,banana,banana_2.wav,nomask,yes,yes,1139.92991939,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,49,is-it-used-for-relaxing:chair,nonvisual,Is it used for relaxing?,chair,chair_3.wav,mask,yes,yes,1048.19851718,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,50,is-it-worn-for-the-rain:chicken,nonvisual,Is it worn for the rain?,chicken,chicken_3.wav,mask,no,no,773.349367664,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,51,does-it-have-jaws:alligator,visual,Does it have jaws?,alligator,alligator_4.wav,nomask,yes,yes,1598.45345293,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,52,is-it-round:apple,visual,Is it round?,apple,apple_3.wav,nomask,yes,yes,789.950197213,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,53,is-it-large:mouse,visual,Is it large?,mouse,mouse_2.wav,mask,no,no,748.382665101,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,54,does-it-have-a-tail:lion,visual,Does it have a tail?,lion,lion_3.wav,nomask,yes,yes,798.567020916,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,55,does-it-have-an-engine:grasshopper,visual,Does it have an engine?,grasshopper,grasshopper_4.wav,nomask,no,no,1089.99043249,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,56,does-it-have-a-beak:banana,visual,Does it have a beak?,banana,banana_1.wav,nomask,no,no,815.120156971,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,57,does-it-like-mud:penguin,nonvisual,Does it like mud?,penguin,penguin_2.wav,nomask,no,no,1139.98913614,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,58,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_3.wav,nomask,yes,yes,990.017992328,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,59,does-it-live-on-water:swan,nonvisual,Does it live on water?,swan,swan_3.wav,mask,yes,yes,1048.32399264,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,60,does-it-have-a-tail:mouse,visual,Does it have a tail?,mouse,mouse_2.wav,nomask,yes,yes,815.050057252,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,61,is-it-a-mammal:bike,nonvisual,Is it a mammal?,bike,bike_4.wav,nomask,no,no,681.66885979,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,62,does-it-have-legs:donkey,visual,Does it have legs?,donkey,donkey_1.wav,mask,yes,yes,789.981245878,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,63,does-it-have-a-hump:swan,visual,Does it have a hump?,swan,swan_2.wav,mask,no,no,856.701773009,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,64,does-it-have-hair:jacket,visual,Does it have hair?,jacket,jacket_2.wav,mask,no,no,1065.0262906,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,65,is-it-worn-in-cold-temperatures:banana,nonvisual,Is it worn in cold temperatures?,banana,banana_3.wav,mask,no,no,948.384841671,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,66,does-it-require-a-conductor:grasshopper,nonvisual,Does it require a conductor?,grasshopper,grasshopper_1.wav,mask,no,no,848.35222445,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,67,is-it-used-for-holding-things:bottle,nonvisual,Is it used for holding things?,bottle,bottle_2.wav,mask,yes,yes,798.350320081,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,68,does-it-live-in-africa:elephant,nonvisual,Does it live in Africa?,elephant,elephant_3.wav,nomask,yes,yes,956.724147429,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,69,is-it-an-insect:strawberry,nonvisual,Is it an insect?,strawberry,strawberry_4.wav,nomask,no,no,898.648291826,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,70,is-it-brown:camel,visual,Is it brown?,camel,camel_1.wav,mask,yes,yes,548.379208078,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,1,test,71,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_4.wav,nomask,yes,yes,690.051057609,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,73,is-it-fast:banana,nonvisual,Is it fast?,banana,banana_4.wav,mask,no,no,615.026114625,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,74,does-it-have-eyes:bottle,visual,Does it have eyes?,bottle,bottle_2.wav,mask,no,no,773.376575438,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,75,does-it-have-legs:camel,visual,Does it have legs?,camel,camel_4.wav,nomask,yes,yes,714.667581604,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,76,is-it-used-for-holding-things:carrot,nonvisual,Is it used for holding things?,carrot,carrot_3.wav,nomask,no,no,723.364747944,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,77,does-it-like-mud:pig,nonvisual,Does it like mud?,pig,pig_2.wav,mask,yes,yes,681.683904142,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,78,does-it-lay-eggs:donkey,nonvisual,Does it lay eggs?,donkey,donkey_1.wav,mask,no,no,640.05619497,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,79,does-it-have-stripes:zebra,visual,Does it have stripes?,zebra,zebra_3.wav,nomask,yes,yes,590.057811467,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,80,does-it-have-feathers:swan,visual,Does it have feathers?,swan,swan_4.wav,nomask,yes,yes,1106.71641713,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,81,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_4.wav,nomask,yes,yes,731.737663154,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,82,is-it-a-fruit:mouse,nonvisual,Is it a fruit?,mouse,mouse_4.wav,nomask,no,no,698.154136771,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,83,is-it-worn-for-the-rain:jacket,nonvisual,Is it worn for the rain?,jacket,jacket_3.wav,mask,yes,yes,656.721042469,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,84,is-it-furry:raccoon,nonvisual,Is it furry?,raccoon,raccoon_1.wav,nomask,yes,no,765.075040399,0
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,85,is-it-grey:mouse,visual,Is it grey?,mouse,mouse_1.wav,mask,yes,yes,840.025082231,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,86,does-it-live-in-the-desert:alligator,nonvisual,Does it live in the desert?,alligator,alligator_4.wav,mask,no,no,698.471666081,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,87,does-it-have-hooves:zebra,visual,Does it have hooves?,zebra,zebra_1.wav,nomask,yes,yes,940.015127533,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,88,is-it-grey:lion,visual,Is it grey?,lion,lion_4.wav,mask,no,no,756.717169425,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,89,is-it-used-for-cider:apple,nonvisual,Is it used for cider?,apple,apple_1.wav,mask,yes,yes,665.488948813,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,90,is-it-furry:toad,nonvisual,Is it furry?,toad,toad_4.wav,mask,no,no,806.708190939,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,91,is-it-eaten-by-rabbits:zebra,nonvisual,Is it eaten by rabbits?,zebra,zebra_3.wav,nomask,no,no,715.045287972,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,92,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_2.wav,nomask,yes,yes,1081.74011181,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,93,is-it-an-amphibian:bottle,nonvisual,Is it an amphibian?,bottle,bottle_2.wav,mask,no,no,664.965281496,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,94,does-it-live-in-zoos:giraffe,nonvisual,Does it live in zoos?,giraffe,giraffe_2.wav,nomask,yes,yes,848.412081366,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,95,is-it-fast:deer,nonvisual,Is it fast?,deer,deer_3.wav,mask,yes,yes,881.747858017,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,96,does-it-have-a-tail:strawberry,visual,Does it have a tail?,strawberry,strawberry_3.wav,nomask,no,no,990.109537961,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,97,does-it-grow-on-trees:pig,nonvisual,Does it grow on trees?,pig,pig_2.wav,mask,no,no,673.382689129,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,98,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_1.wav,mask,yes,no,1723.38587395,0
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,99,is-it-a-reptile:elephant,nonvisual,Is it a reptile?,elephant,elephant_2.wav,nomask,no,no,781.713320292,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,100,does-it-have-ears:strawberry,visual,Does it have ears?,strawberry,strawberry_3.wav,mask,no,no,723.336580093,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,101,is-it-small:toad,visual,Is it small?,toad,toad_3.wav,nomask,yes,yes,948.352512554,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,102,is-it-a-container:banana,nonvisual,Is it a container?,banana,banana_4.wav,mask,no,no,715.342331445,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,103,does-it-have-a-hump:camel,visual,Does it have a hump?,camel,camel_3.wav,nomask,yes,yes,690.056499094,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,104,does-it-have-green-leaves:raccoon,visual,Does it have green leaves?,raccoon,raccoon_3.wav,nomask,no,no,806.753963814,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,105,does-it-live-in-africa:bike,nonvisual,Does it live in Africa?,bike,bike_4.wav,mask,no,no,606.706014252,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,106,does-it-eat:camel,nonvisual,Does it eat?,camel,camel_4.wav,nomask,yes,yes,773.319919477,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,107,is-it-a-vegetable:jacket,nonvisual,Is it a vegetable?,jacket,jacket_3.wav,mask,no,no,731.866979506,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,108,does-it-have-a-skin:banana,visual,Does it have a skin?,banana,banana_2.wav,mask,yes,no,989.980541752,0
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,109,is-it-red:penguin,visual,Is it red?,penguin,penguin_3.wav,nomask,no,no,989.98982436,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,110,is-it-black:apple,visual,Is it black?,apple,apple_2.wav,nomask,no,no,765.041110804,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,111,does-it-have-a-zipper:jacket,visual,Does it have a zipper?,jacket,jacket_2.wav,nomask,yes,yes,723.374990863,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,112,does-it-have-a-tail:banana,visual,Does it have a tail?,banana,banana_1.wav,nomask,no,no,706.720066257,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,113,does-it-have-legs:grasshopper,visual,Does it have legs?,grasshopper,grasshopper_4.wav,nomask,yes,yes,848.275082884,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,114,does-it-have-whiskers:tiger,visual,Does it have whiskers?,tiger,tiger_3.wav,mask,yes,yes,1148.30795606,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,115,does-it-drink-water:camel,nonvisual,Does it drink water?,camel,camel_2.wav,mask,yes,yes,740.071207169,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,116,is-it-an-animal:elephant,nonvisual,Is it an animal?,elephant,elephant_2.wav,nomask,yes,yes,673.456629971,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,117,is-it-muddy:giraffe,visual,Is it muddy?,giraffe,giraffe_4.wav,nomask,no,no,756.819918402,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,118,does-it-live-in-india:tiger,nonvisual,Does it live in India?,tiger,tiger_3.wav,mask,yes,yes,756.489905412,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,119,does-it-have-four-legs:elephant,visual,Does it have four legs?,elephant,elephant_2.wav,nomask,yes,yes,1298.4413855,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,120,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_4.wav,nomask,no,no,815.047176438,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,121,does-it-taste-good:grasshopper,nonvisual,Does it taste good?,grasshopper,grasshopper_2.wav,nomask,no,no,1323.36199528,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,122,does-it-have-legs:pig,visual,Does it have legs?,pig,pig_2.wav,mask,yes,yes,598.699922324,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,123,does-it-bark:dog,nonvisual,Does it bark?,dog,dog_4.wav,nomask,yes,yes,614.977780962,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,124,is-it-used-for-cider:deer,nonvisual,Is it used for cider?,deer,deer_2.wav,mask,no,no,681.700868765,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,125,is-it-made-of-wood:swan,visual,Is it made of wood?,swan,swan_3.wav,mask,no,no,1256.65555208,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,126,is-it-used-for-making-jam:rabbit,nonvisual,Is it used for making jam?,rabbit,rabbit_1.wav,mask,no,no,690.339138615,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,127,does-it-have-hooves:chicken,visual,Does it have hooves?,chicken,chicken_2.wav,mask,no,no,815.038854023,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,128,does-it-have-wings:swan,visual,Does it have wings?,swan,swan_2.wav,nomask,yes,yes,1140.00418037,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,129,is-it-breakable:bottle,nonvisual,Is it breakable?,bottle,bottle_3.wav,mask,yes,yes,923.349959892,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,130,does-it-waddle:lion,nonvisual,Does it waddle?,lion,lion_2.wav,mask,no,no,823.744982947,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,131,does-it-have-feet:rabbit,visual,Does it have feet?,rabbit,rabbit_1.wav,nomask,yes,yes,1673.32859384,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,132,is-it-an-animal:lion,nonvisual,Is it an animal?,lion,lion_2.wav,mask,yes,yes,673.35964262,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,133,is-it-small:donkey,visual,Is it small?,donkey,donkey_2.wav,nomask,no,no,1531.77773848,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,134,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_3.wav,nomask,yes,yes,715.088179917,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,2,test,135,is-it-a-bird:pig,nonvisual,Is it a bird?,pig,pig_4.wav,mask,no,no,831.812532153,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,137,is-it-long:alligator,visual,Is it long?,alligator,alligator_1.wav,nomask,yes,yes,1173.38284908,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,138,does-it-eat-people:deer,nonvisual,Does it eat people?,deer,deer_4.wav,mask,no,no,748.331450624,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,139,does-it-have-hooves:elephant,visual,Does it have hooves?,elephant,elephant_4.wav,nomask,no,timeout,2000.0,0
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,140,does-it-have-wings:pig,visual,Does it have wings?,pig,pig_4.wav,mask,no,no,1073.35151231,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,141,does-it-have-seeds:camel,visual,Does it have seeds?,camel,camel_1.wav,nomask,no,no,556.702829432,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,142,does-it-lay-eggs:swan,nonvisual,Does it lay eggs?,swan,swan_2.wav,nomask,yes,yes,998.372662347,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,143,is-it-an-animal:chair,nonvisual,Is it an animal?,chair,chair_1.wav,nomask,no,no,898.321159766,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,144,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_1.wav,mask,yes,yes,656.688393326,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,145,is-it-an-animal:mouse,nonvisual,Is it an animal?,mouse,mouse_3.wav,nomask,yes,yes,948.413009639,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,146,does-it-live-in-a-coop:chicken,nonvisual,Does it live in a coop?,chicken,chicken_3.wav,nomask,yes,yes,591.381063685,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,147,does-it-roar:lion,nonvisual,Does it roar?,lion,lion_1.wav,nomask,yes,yes,506.769424072,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,148,is-it-small:alligator,visual,Is it small?,alligator,alligator_3.wav,mask,no,no,639.986735419,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,149,is-it-used-for-eating-on:table,nonvisual,Is it used for eating on?,table,table_1.wav,mask,yes,yes,606.752107153,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,150,does-it-have-wings:lion,visual,Does it have wings?,lion,lion_4.wav,mask,no,no,681.747921975,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,151,does-it-live-on-water:mouse,nonvisual,Does it live on water?,mouse,mouse_4.wav,nomask,no,no,681.881399709,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,152,does-it-have-four-legs:swan,visual,Does it have four legs?,swan,swan_1.wav,mask,no,no,964.99847481,1
