block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
0,58,giraffe,giraffe_3.wav,mask,visual,yes,visual-yes,3,Does it have long legs?
0,59,deer,deer_3.wav,nomask,visual,no,visual-no,3,Does it have a lid?
0,60,lion,lion_2.wav,nomask,visual,yes,visual-yes,4,Does it have teeth?
0,61,raccoon,raccoon_4.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
0,62,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
0,63,giraffe,giraffe_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
0,64,raccoon,raccoon_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it nocturnal?
0,65,grasshopper,grasshopper_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an insect?
0,66,alligator,alligator_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat people?
0,67,chicken,chicken_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
0,68,chair,chair_2.wav,nomask,visual,yes,visual-yes,3,Does it have armrests?
0,69,camel,camel_1.wav,mask,visual,no,visual-no,1,Does it have stripes?
0,70,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in summer?
0,71,mouse,mouse_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,72,zebra,zebra_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it travel in herds?
0,73,giraffe,giraffe_1.wav,mask,visual,no,visual-no,3,Is it muddy?
0,74,chicken,chicken_1.wav,nomask,visual,yes,visual-yes,1,Does it have feathers?
1,75,chicken,chicken_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
1,76,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it produce offspring?
1,77,grasshopper,grasshopper_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in grass?
1,78,dog,dog_2.wav,nomask,nonvisual,no,nonvisual-no,4,Is it prickly?
1,79,elephant,elephant_1.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat peanuts?
1,80,table,table_2.wav,mask,visual,yes,visual-yes,3,Does it have legs?
1,81,strawberry,strawberry_3.wav,mask,visual,yes,visual-yes,1,Is it red?
1,82,raccoon,raccoon_4.wav,mask,nonvisual,no,nonvisual-no,2,Is it used for protection?
1,83,tiger,tiger_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
1,84,chair,chair_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
1,85,elephant,elephant_2.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
1,86,tiger,tiger_3.wav,mask,visual,yes,visual-yes,1,Does it have stripes?
1,87,penguin,penguin_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
1,88,mouse,mouse_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
1,89,zebra,zebra_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
1,90,raccoon,raccoon_1.wav,mask,visual,no,visual-no,5,Does it have a beak?
1,91,chicken,chicken_3.wav,mask,visual,no,visual-no,3,Does it have hooves?
1,92,camel,camel_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
1,93,dog,dog_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it chase cats?
1,94,pig,pig_3.wav,mask,visual,yes,visual-yes,1,Is it pink?
1,95,zebra,zebra_2.wav,mask,nonvisual,no,nonvisual-no,1,Does it eat garbage?
1,96,pig,pig_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it eaten as bacon?
1,97,giraffe,giraffe_3.wav,mask,visual,yes,visual-yes,1,Does it have spots?
1,98,table,table_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furniture?
1,99,alligator,alligator_2.wav,nomask,visual,yes,visual-yes,2,Is it long?
1,100,giraffe,giraffe_1.wav,mask,visual,yes,visual-yes,2,Is it tall?
1,101,grasshopper,grasshopper_3.wav,mask,visual,yes,visual-yes,2,Does it have legs?
1,102,alligator,alligator_4.wav,mask,visual,yes,visual-yes,1,Does it have a long tongue?
1,103,chair,chair_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
1,104,camel,camel_2.wav,nomask,nonvisual,no,nonvisual-no,5,Does it live in a coop?
1,105,alligator,alligator_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a reptile?
1,106,deer,deer_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it timid?
1,107,strawberry,strawberry_1.wav,mask,visual,yes,visual-yes,4,Is it small?
1,108,swan,swan_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a bird?
1,109,deer,deer_2.wav,nomask,visual,yes,visual-yes,1,Does it have antlers?
1,110,rabbit,rabbit_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a pet?
1,111,camel,camel_4.wav,nomask,nonvisual,no,nonvisual-no,4,Does it live on a farm?
1,112,giraffe,giraffe_1.wav,nomask,visual,no,visual-no,2,Does it have warts?
1,113,chair,chair_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
1,114,penguin,penguin_1.wav,mask,visual,no,visual-no,1,Is it red?
1,115,tiger,tiger_2.wav,nomask,visual,no,visual-no,4,Is it yellow inside?
1,116,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
1,117,lion,lion_2.wav,nomask,visual,no,visual-no,4,Is it yellow inside?
1,118,mouse,mouse_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it eat?
1,119,lion,lion_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
1,120,swan,swan_1.wav,mask,visual,yes,visual-yes,4,Does it have wings?
1,121,pig,pig_1.wav,mask,visual,yes,visual-yes,3,Does it have a snout?
1,122,deer,deer_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
1,123,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
1,124,dog,dog_1.wav,nomask,visual,yes,visual-yes,3,Does it have a tail?
1,125,giraffe,giraffe_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
1,126,elephant,elephant_4.wav,nomask,visual,no,visual-no,3,Is it beige?
1,127,rabbit,rabbit_1.wav,mask,visual,yes,visual-yes,2,Does it have feet?
1,128,elephant,elephant_4.wav,nomask,visual,yes,visual-yes,1,Is it grey?
1,129,rabbit,rabbit_3.wav,mask,nonvisual,no,nonvisual-no,1,Does it live in zoos?
1,130,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it an herbivore?
1,131,rabbit,rabbit_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it make noises?
1,132,dog,dog_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a pet?
1,133,table,table_1.wav,mask,visual,no,visual-no,2,Does it have a nose?
1,134,pig,pig_3.wav,mask,nonvisual,no,nonvisual-no,1,Is it tropical?
1,135,alligator,alligator_1.wav,nomask,nonvisual,no,nonvisual-no,1,Is it a mammal?
1,136,dog,dog_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it eaten as bacon?
1,137,tiger,tiger_2.wav,mask,visual,yes,visual-yes,4,Does it have whiskers?
1,138,mouse,mouse_4.wav,nomask,visual,yes,visual-yes,2,Is it grey?
1,139,lion,lion_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
1,140,strawberry,strawberry_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
1,141,swan,swan_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
1,142,deer,deer_2.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
1,143,chicken,chicken_2.wav,mask,nonvisual,no,nonvisual-no,3,Is it used for making jam?
1,144,tiger,tiger_4.wav,nomask,nonvisual,no,nonvisual-no,4,Is it worn in winter?
1,145,camel,camel_2.wav,mask,visual,yes,visual-yes,4,Is it large?
1,146,chicken,chicken_2.wav,mask,nonvisual,no,nonvisual-no,5,Is it comfortable?
1,147,penguin,penguin_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
1,148,lion,lion_1.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
2,149,swan,swan_2.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
2,150,alligator,alligator_4.wav,mask,visual,yes,visual-yes,3,Does it have scales?
2,151,mouse,mouse_3.wav,nomask,visual,yes,visual-yes,4,Does it have a white tail?
2,152,strawberry,strawberry_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used for making jam?
2,153,pig,pig_1.wav,nomask,visual,no,visual-no,2,Does it have wings?
2,154,chicken,chicken_4.wav,mask,visual,yes,visual-yes,4,Does it have legs?
2,155,zebra,zebra_4.wav,nomask,visual,yes,visual-yes,3,Does it have hooves?
2,156,camel,camel_4.wav,nomask,visual,yes,visual-yes,1,Does it have a hump?
2,157,tiger,tiger_1.wav,nomask,nonvisual,no,nonvisual-no,5,Is it used for relaxing?
2,158,penguin,penguin_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in the Arctic?
2,159,giraffe,giraffe_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it eat leaves?
2,160,chicken,chicken_2.wav,mask,nonvisual,no,nonvisual-no,1,Is it used for holding liquids?
2,161,elephant,elephant_2.wav,mask,visual,no,visual-no,4,Does it have fur?
2,162,zebra,zebra_3.wav,nomask,visual,yes,visual-yes,4,Does it have a mane?
2,163,grasshopper,grasshopper_4.wav,mask,visual,yes,visual-yes,1,Is it green?
2,164,pig,pig_4.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
2,165,alligator,alligator_1.wav,nomask,visual,yes,visual-yes,5,Does it have jaws?
2,166,mouse,mouse_4.wav,mask,visual,no,visual-no,2,Is it large?
2,167,dog,dog_3.wav,mask,nonvisual,no,nonvisual-no,1,Does it hop?
2,168,deer,deer_4.wav,mask,visual,yes,visual-yes,4,Does it have hooves?
2,169,camel,camel_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it spit?
2,170,zebra,zebra_1.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
2,171,elephant,elephant_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
2,172,table,table_1.wav,nomask,nonvisual,no,nonvisual-no,4,Does it grow in Hawaii?
2,173,lion,lion_3.wav,nomask,visual,yes,visual-yes,1,Does it have a mane?
2,174,penguin,penguin_2.wav,nomask,visual,yes,visual-yes,1,Is it black?
2,175,dog,dog_4.wav,mask,visual,yes,visual-yes,4,Does it have a top?
2,176,deer,deer_1.wav,mask,nonvisual,no,nonvisual-no,3,Is it loud?
2,177,elephant,elephant_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
2,178,swan,swan_1.wav,nomask,visual,yes,visual-yes,3,Does it have feathers?
2,179,tiger,tiger_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in zoos?
2,180,swan,swan_2.wav,mask,visual,no,visual-no,2,Does it have a tail?
2,181,strawberry,strawberry_3.wav,nomask,nonvisual,no,nonvisual-no,2,Is it an insect?
2,182,mouse,mouse_2.wav,nomask,nonvisual,no,nonvisual-no,1,Is it a fruit?
2,183,chicken,chicken_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it eat grain?
2,184,grasshopper,grasshopper_2.wav,mask,visual,no,visual-no,3,Does it have an engine?
2,185,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it found in summer?
2,186,table,table_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
2,187,penguin,penguin_3.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
2,188,lion,lion_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
2,189,camel,camel_3.wav,mask,visual,no,visual-no,4,Does it have a cork?
2,190,pig,pig_1.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
2,191,chair,chair_2.wav,nomask,visual,yes,visual-yes,2,Is it made of wood?
2,192,alligator,alligator_1.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
2,193,rabbit,rabbit_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it hop?
2,194,chair,chair_1.wav,nomask,visual,no,visual-no,1,Is it long?
2,195,dog,dog_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used for protection?
2,196,grasshopper,grasshopper_1.wav,mask,nonvisual,no,nonvisual-no,4,Does it fly?
2,197,rabbit,rabbit_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat carrots?
2,198,elephant,elephant_1.wav,mask,visual,yes,visual-yes,5,Does it have large ears?
2,199,raccoon,raccoon_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it eat garbage?
2,200,deer,deer_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it fast?
2,201,elephant,elephant_3.wav,nomask,nonvisual,no,nonvisual-no,3,Does it live on farms?
2,202,giraffe,giraffe_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in grass?
2,203,mouse,mouse_3.wav,nomask,visual,yes,visual-yes,3,Does it have fur?
2,204,tiger,tiger_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
2,205,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it live in the desert?
2,206,raccoon,raccoon_2.wav,mask,visual,yes,visual-yes,5,Does it have a mask?
2,207,dog,dog_4.wav,mask,visual,yes,visual-yes,1,Does it have four legs?
2,208,rabbit,rabbit_3.wav,mask,visual,yes,visual-yes,3,Does it have whiskers?
2,209,chair,chair_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it comfortable?
2,210,strawberry,strawberry_2.wav,nomask,visual,yes,visual-yes,2,Does it have seeds?
2,211,tiger,tiger_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in India?
2,212,pig,pig_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live on farms?
2,213,zebra,zebra_3.wav,mask,visual,yes,visual-yes,1,Does it have stripes?
2,214,dog,dog_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it eaten in pies?
2,215,grasshopper,grasshopper_4.wav,nomask,visual,yes,visual-yes,4,Does it have antennae?
2,216,pig,pig_4.wav,mask,nonvisual,no,nonvisual-no,4,Does it grow on trees?
2,217,chair,chair_4.wav,mask,visual,yes,visual-yes,4,Does it have a seat?
2,218,raccoon,raccoon_1.wav,nomask,visual,no,visual-no,1,Does it have a mane?
2,219,giraffe,giraffe_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
2,220,chicken,chicken_1.wav,mask,visual,yes,visual-yes,3,Does it have a beak?
2,221,camel,camel_1.wav,mask,visual,yes,visual-yes,2,Is it brown?
2,222,table,table_4.wav,mask,visual,no,visual-no,2,Is it round?
2,223,rabbit,rabbit_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it hunted by people?
