subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,107,does-it-live-on-water:mouse,nonvisual,Does it live on water?,mouse,mouse_4.wav,mask,no,no,756.693162723,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,108,does-it-have-green-leaves:raccoon,visual,Does it have green leaves?,raccoon,raccoon_3.wav,nomask,no,no,856.168183032,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,109,is-it-green:giraffe,visual,Is it green?,giraffe,giraffe_4.wav,mask,no,no,823.420411674,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,110,does-it-eat:camel,nonvisual,Does it eat?,camel,camel_1.wav,mask,yes,yes,706.704061711,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,111,does-it-produce-offspring:raccoon,nonvisual,Does it produce offspring?,raccoon,raccoon_3.wav,nomask,yes,yes,665.039222222,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,112,is-it-eaten-by-rabbits:zebra,nonvisual,Is it eaten by rabbits?,zebra,zebra_1.wav,nomask,no,no,748.417554889,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,113,does-it-have-feet:penguin,visual,Does it have feet?,penguin,penguin_1.wav,nomask,yes,yes,690.00560476,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,114,does-it-have-hooves:zebra,visual,Does it have hooves?,zebra,zebra_3.wav,nomask,yes,no,1348.3677489,0
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,115,is-it-used-by-riding:swan,nonvisual,Is it used by riding?,swan,swan_2.wav,nomask,no,no,1081.676414,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,116,is-it-grey:lion,visual,Is it grey?,lion,lion_2.wav,mask,no,no,773.377535632,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,117,is-it-a-fruit:chair,nonvisual,Is it a fruit?,chair,chair_3.wav,mask,no,no,940.050977631,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,118,does-it-grow-underground:tiger,nonvisual,Does it grow underground?,tiger,tiger_2.wav,nomask,no,no,898.380696541,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,119,does-it-roar:lion,nonvisual,Does it roar?,lion,lion_2.wav,nomask,yes,yes,673.659887048,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,120,does-it-have-a-peel:banana,visual,Does it have a peel?,banana,banana_2.wav,nomask,yes,yes,756.695403252,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,121,is-it-used-for-relaxing:tiger,nonvisual,Is it used for relaxing?,tiger,tiger_3.wav,mask,no,no,656.709519215,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,122,is-it-a-container:bottle,nonvisual,Is it a container?,bottle,bottle_2.wav,nomask,yes,yes,848.430326441,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,123,does-it-have-long-legs:giraffe,visual,Does it have long legs?,giraffe,giraffe_2.wav,nomask,yes,yes,590.07349587,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,124,does-it-have-four-legs:strawberry,visual,Does it have four legs?,strawberry,strawberry_3.wav,nomask,no,no,973.491103621,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,125,does-it-live-on-farms:pig,nonvisual,Does it live on farms?,pig,pig_1.wav,mask,yes,yes,692.66267214,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,126,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_3.wav,nomask,no,no,981.691810302,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,127,does-it-eat-people:deer,nonvisual,Does it eat people?,deer,deer_4.wav,nomask,no,no,798.420739709,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,128,does-it-live-in-zoos:giraffe,nonvisual,Does it live in zoos?,giraffe,giraffe_1.wav,mask,yes,yes,898.328201729,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,129,does-it-have-a-tail:donkey,visual,Does it have a tail?,donkey,donkey_2.wav,mask,yes,yes,1065.37806953,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,130,does-it-have-a-tail:strawberry,visual,Does it have a tail?,strawberry,strawberry_2.wav,nomask,no,no,773.371453979,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,131,is-it-a-bird:camel,nonvisual,Is it a bird?,camel,camel_2.wav,nomask,no,no,948.363395641,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,132,does-it-have-antennae:zebra,visual,Does it have antennae?,zebra,zebra_2.wav,mask,no,no,723.360906937,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,133,does-it-have-a-snout:pig,visual,Does it have a snout?,pig,pig_2.wav,mask,yes,yes,515.049833222,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,134,does-it-have-feet:bike,visual,Does it have feet?,bike,bike_4.wav,nomask,no,no,773.361211061,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,135,does-it-have-eyes:bottle,visual,Does it have eyes?,bottle,bottle_1.wav,mask,no,no,798.376887455,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,2,test,136,is-it-a-vegetable:jacket,nonvisual,Is it a vegetable?,jacket,jacket_1.wav,nomask,no,no,1106.66680324,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,138,does-it-have-whiskers:rabbit,visual,Does it have whiskers?,rabbit,rabbit_3.wav,mask,yes,yes,881.686080596,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,139,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_4.wav,mask,yes,yes,673.362523317,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,140,does-it-have-pockets:apple,visual,Does it have pockets?,apple,apple_4.wav,mask,no,no,623.35037603,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,141,is-it-flat:table,visual,Is it flat?,table,table_3.wav,mask,yes,yes,815.031492035,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,142,does-it-lay-eggs:elephant,nonvisual,Does it lay eggs?,elephant,elephant_4.wav,nomask,no,yes,1165.0044925,0
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,143,does-it-live-in-africa:zebra,nonvisual,Does it live in Africa?,zebra,zebra_1.wav,mask,yes,yes,748.359618592,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,144,does-it-lay-eggs:lion,nonvisual,Does it lay eggs?,lion,lion_2.wav,nomask,no,no,706.728068413,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,145,does-it-make-noises:donkey,nonvisual,Does it make noises?,donkey,donkey_2.wav,nomask,yes,yes,873.357017874,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,146,does-it-have-scales:elephant,visual,Does it have scales?,elephant,elephant_3.wav,mask,no,no,721.928824205,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,147,does-it-have-wings:pig,visual,Does it have wings?,pig,pig_3.wav,mask,no,no,648.289550911,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,148,does-it-have-a-cork:camel,visual,Does it have a cork?,camel,camel_2.wav,mask,no,no,781.682591652,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,149,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_4.wav,mask,yes,yes,748.384905746,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,150,is-it-large:mouse,visual,Is it large?,mouse,mouse_2.wav,mask,no,no,748.395788716,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,151,is-it-used-for-sitting-on:tiger,nonvisual,Is it used for sitting on?,tiger,tiger_3.wav,mask,no,no,714.998234645,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,152,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_3.wav,nomask,yes,yes,765.049433103,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,153,is-it-green:grasshopper,visual,Is it green?,grasshopper,grasshopper_4.wav,mask,yes,yes,881.666875328,1
