block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
0,29,swan,swan_2.wav,nomask,visual,no,visual-no,3,Does it have four legs?
0,30,chair,chair_2.wav,nomask,visual,yes,visual-yes,4,Does it have a seat?
0,31,lion,lion_2.wav,nomask,nonvisual,no,nonvisual-no,1,Is it found in kitchens?
0,32,chair,chair_1.wav,nomask,visual,yes,visual-yes,2,Is it made of wood?
0,33,apple,apple_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it used for cider?
0,34,swan,swan_3.wav,nomask,nonvisual,no,nonvisual-no,2,Does it grow on trees?
0,35,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it like mud?
0,36,alligator,alligator_1.wav,nomask,visual,yes,visual-yes,2,Is it long?
0,37,chair,chair_4.wav,mask,visual,yes,visual-yes,3,Does it have armrests?
0,38,pig,pig_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live on farms?
0,39,swan,swan_1.wav,nomask,nonvisual,no,nonvisual-no,4,Does it travel in herds?
0,40,deer,deer_4.wav,mask,visual,yes,visual-yes,3,Does it have eyes?
0,41,zebra,zebra_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it travel in herds?
0,42,lion,lion_2.wav,mask,visual,yes,visual-yes,1,Does it have a mane?
0,43,rabbit,rabbit_1.wav,mask,visual,yes,visual-yes,2,Does it have feet?
0,44,tiger,tiger_4.wav,nomask,visual,no,visual-no,3,Does it have large ears?
0,45,deer,deer_1.wav,nomask,visual,no,visual-no,5,Does it have large teeth?
0,46,elephant,elephant_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,47,tiger,tiger_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,48,swan,swan_4.wav,mask,visual,yes,visual-yes,1,Does it have a long neck?
0,49,camel,camel_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it spit?
0,50,pig,pig_3.wav,mask,visual,no,visual-no,4,Does it have feathers?
0,51,donkey,donkey_2.wav,mask,nonvisual,no,nonvisual-no,5,Does it eat peanuts?
0,52,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it live in the desert?
0,53,tiger,tiger_4.wav,nomask,visual,yes,visual-yes,4,Does it have whiskers?
0,54,alligator,alligator_4.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,55,deer,deer_2.wav,nomask,visual,no,visual-no,1,Is it yellow?
0,56,pig,pig_4.wav,mask,nonvisual,no,nonvisual-no,3,Does it live in India?
0,57,grasshopper,grasshopper_4.wav,mask,visual,yes,visual-yes,1,Is it green?
0,58,swan,swan_1.wav,mask,nonvisual,no,nonvisual-no,1,Is it used by riding?
0,59,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in the Arctic?
0,60,elephant,elephant_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
0,61,apple,apple_3.wav,mask,visual,yes,visual-yes,5,Does it have a core?
0,62,chair,chair_1.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
0,63,deer,deer_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it an herbivore?
1,64,apple,apple_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
1,65,alligator,alligator_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
1,66,tiger,tiger_1.wav,nomask,visual,yes,visual-yes,2,Does it have teeth?
1,67,grasshopper,grasshopper_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it hunted by people?
1,68,deer,deer_3.wav,mask,visual,yes,visual-yes,1,Does it have antlers?
1,69,zebra,zebra_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it run fast?
1,70,pig,pig_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
1,71,grasshopper,grasshopper_2.wav,nomask,nonvisual,no,nonvisual-no,1,Does it require a conductor?
1,72,rabbit,rabbit_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it edible?
1,73,pig,pig_1.wav,nomask,visual,no,visual-no,2,Does it have wings?
1,74,chicken,chicken_2.wav,nomask,visual,yes,visual-yes,2,Does it have wings?
1,75,pig,pig_3.wav,nomask,visual,no,visual-no,5,Does it have fur?
1,76,donkey,donkey_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
1,77,chair,chair_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it used for sitting on?
1,78,alligator,alligator_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in water?
1,79,chair,chair_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
1,80,chicken,chicken_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
1,81,swan,swan_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it a bird?
1,82,penguin,penguin_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
1,83,tiger,tiger_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
1,84,elephant,elephant_2.wav,mask,visual,yes,visual-yes,1,Is it grey?
1,85,grasshopper,grasshopper_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in summer?
1,86,camel,camel_3.wav,mask,nonvisual,no,nonvisual-no,1,Is it a bird?
1,87,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
1,88,zebra,zebra_3.wav,mask,visual,yes,visual-yes,3,Does it have hooves?
1,89,rabbit,rabbit_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it a pet?
1,90,tiger,tiger_1.wav,mask,nonvisual,no,nonvisual-no,3,Does it grow underground?
1,91,zebra,zebra_4.wav,mask,visual,yes,visual-yes,1,Does it have stripes?
1,92,apple,apple_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
1,93,swan,swan_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
1,94,penguin,penguin_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
1,95,tiger,tiger_3.wav,mask,nonvisual,no,nonvisual-no,4,Is it worn in winter?
1,96,donkey,donkey_4.wav,mask,visual,yes,visual-yes,4,Does it have hooves?
1,97,pineapple,pineapple_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it grow in Hawaii?
1,98,swan,swan_3.wav,nomask,visual,yes,visual-yes,3,Does it have feathers?
1,99,elephant,elephant_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
1,100,apple,apple_1.wav,nomask,visual,yes,visual-yes,1,Is it red?
1,101,chicken,chicken_4.wav,mask,nonvisual,no,nonvisual-no,3,Is it used for making jam?
1,102,lion,lion_1.wav,mask,visual,yes,visual-yes,4,Does it have teeth?
1,103,apple,apple_1.wav,mask,visual,no,visual-no,4,Does it have a hood?
1,104,elephant,elephant_3.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
1,105,swan,swan_4.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
1,106,elephant,elephant_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat peanuts?
1,107,rabbit,rabbit_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it hop?
1,108,deer,deer_3.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
1,109,pig,pig_3.wav,mask,nonvisual,no,nonvisual-no,5,Does it grow in Hawaii?
1,110,chair,chair_3.wav,mask,visual,no,visual-no,5,Does it have a tail?
1,111,chicken,chicken_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat grain?
1,112,apple,apple_4.wav,mask,visual,yes,visual-yes,4,Is it round?
1,113,penguin,penguin_4.wav,nomask,visual,yes,visual-yes,1,Is it black?
1,114,pineapple,pineapple_4.wav,nomask,visual,no,visual-no,4,Does it have legs?
1,115,penguin,penguin_2.wav,nomask,visual,yes,visual-yes,3,Does it have feet?
1,116,camel,camel_1.wav,mask,visual,yes,visual-yes,4,Is it large?
1,117,pineapple,pineapple_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it a carnivore?
1,118,camel,camel_3.wav,nomask,nonvisual,no,nonvisual-no,3,Does it eat?
1,119,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it a reptile?
1,120,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it fast?
1,121,donkey,donkey_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
1,122,lion,lion_2.wav,nomask,nonvisual,no,nonvisual-no,2,Does it eat cheese?
1,123,camel,camel_4.wav,mask,visual,yes,visual-yes,3,Does it have legs?
1,124,lion,lion_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it roar?
1,125,deer,deer_4.wav,nomask,visual,yes,visual-yes,5,Does it have a white tail?
1,126,rabbit,rabbit_4.wav,nomask,visual,yes,visual-yes,3,Does it have whiskers?
1,127,chair,chair_4.wav,mask,visual,no,visual-no,2,Does it have a tail?
2,128,tiger,tiger_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it live in India?
2,129,chair,chair_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it comfortable?
2,130,grasshopper,grasshopper_2.wav,nomask,visual,no,visual-no,4,Is it long?
2,131,camel,camel_4.wav,mask,visual,yes,visual-yes,1,Does it have a hump?
2,132,elephant,elephant_3.wav,mask,visual,no,visual-no,4,Does it have fur?
2,133,rabbit,rabbit_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it hunted by people?
2,134,chair,chair_3.wav,nomask,visual,yes,visual-yes,1,Does it have legs?
2,135,pig,pig_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
2,136,donkey,donkey_3.wav,mask,nonvisual,no,nonvisual-no,4,Does it chase cats?
2,137,grasshopper,grasshopper_1.wav,mask,visual,yes,visual-yes,2,Does it have legs?
2,138,deer,deer_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
2,139,donkey,donkey_3.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
2,140,deer,deer_2.wav,nomask,visual,no,visual-no,3,Does it have a lid?
2,141,apple,apple_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it eaten in pies?
2,142,lion,lion_1.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
2,143,deer,deer_2.wav,mask,nonvisual,no,nonvisual-no,4,Does it eat people?
2,144,chicken,chicken_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live on a farm?
2,145,pig,pig_4.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
2,146,zebra,zebra_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
2,147,lion,lion_4.wav,nomask,visual,no,visual-no,5,Does it have a long neck?
2,148,pig,pig_2.wav,nomask,visual,yes,visual-yes,5,Is it muddy?
2,149,deer,deer_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it timid?
2,150,chair,chair_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for relaxing?
2,151,pineapple,pineapple_2.wav,nomask,nonvisual,no,nonvisual-no,4,Is it used for racing?
2,152,lion,lion_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
2,153,alligator,alligator_3.wav,mask,visual,no,visual-no,2,Is it grey?
2,154,lion,lion_3.wav,mask,visual,no,visual-no,4,Is it yellow inside?
2,155,alligator,alligator_1.wav,mask,nonvisual,no,nonvisual-no,4,Is it found in summer?
2,156,tiger,tiger_2.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
2,157,pineapple,pineapple_3.wav,mask,visual,yes,visual-yes,2,Does it have an inside?
2,158,chicken,chicken_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
2,159,swan,swan_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
2,160,donkey,donkey_4.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
2,161,grasshopper,grasshopper_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it fly?
2,162,pig,pig_3.wav,nomask,visual,yes,visual-yes,3,Does it have a snout?
2,163,elephant,elephant_1.wav,nomask,nonvisual,no,nonvisual-no,2,Is it a reptile?
2,164,zebra,zebra_3.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
2,165,alligator,alligator_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat people?
2,166,camel,camel_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
2,167,pineapple,pineapple_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it grow on trees?
2,168,camel,camel_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
2,169,rabbit,rabbit_2.wav,nomask,nonvisual,no,nonvisual-no,4,Is it used for making jam?
2,170,grasshopper,grasshopper_4.wav,mask,visual,yes,visual-yes,3,Does it have long legs?
2,171,camel,camel_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
2,172,pig,pig_2.wav,mask,visual,yes,visual-yes,1,Is it pink?
2,173,pineapple,pineapple_4.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
2,174,tiger,tiger_3.wav,mask,visual,yes,visual-yes,3,Is it orange?
2,175,camel,camel_1.wav,mask,visual,yes,visual-yes,5,Is it beige?
2,176,penguin,penguin_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it waddle?
2,177,tiger,tiger_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in zoos?
2,178,swan,swan_2.wav,mask,visual,no,visual-no,4,Is it made of wood?
2,179,apple,apple_2.wav,nomask,nonvisual,no,nonvisual-no,5,Is it used in experiments?
2,180,penguin,penguin_1.wav,mask,visual,yes,visual-yes,4,Does it have wings?
2,181,chicken,chicken_3.wav,mask,visual,yes,visual-yes,4,Does it have legs?
2,182,chair,chair_3.wav,nomask,visual,yes,visual-yes,5,Does it have a cushion?
2,183,swan,swan_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it graceful?
2,184,deer,deer_3.wav,nomask,visual,yes,visual-yes,4,Does it have hooves?
2,185,apple,apple_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it nutritious?
2,186,rabbit,rabbit_3.wav,mask,visual,yes,visual-yes,1,Does it have ears?
2,187,apple,apple_3.wav,nomask,visual,yes,visual-yes,3,Does it have seeds?
2,188,tiger,tiger_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
2,189,swan,swan_4.wav,nomask,visual,yes,visual-yes,4,Does it have wings?
2,190,donkey,donkey_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furry?
2,191,alligator,alligator_2.wav,nomask,visual,no,visual-no,4,Is it small?
