subj_id,proposition_id,measure,value,question,cue,question_slug,correct_response,feat_type
R_022gRHtStX72vPL,does-it-have-seeds:camel,truth,-2.0,Does it have seeds?,camel,does-it-have-seeds,no,visual
R_022gRHtStX72vPL,does-it-have-sleeves:bike,difficulty,-2.0,Does it have sleeves?,bike,does-it-have-sleeves,no,visual
R_022gRHtStX72vPL,does-it-have-sleeves:bike,senses,1.0,Does it have sleeves?,bike,does-it-have-sleeves,no,visual
R_022gRHtStX72vPL,does-it-have-sleeves:bike,truth,-2.0,Does it have sleeves?,bike,does-it-have-sleeves,no,visual
R_022gRHtStX72vPL,does-it-have-sleeves:jacket,difficulty,-1.0,Does it have sleeves?,jacket,does-it-have-sleeves,yes,visual
R_022gRHtStX72vPL,does-it-have-sleeves:jacket,senses,1.0,Does it have sleeves?,jacket,does-it-have-sleeves,yes,visual
R_022gRHtStX72vPL,does-it-have-sleeves:jacket,truth,2.0,Does it have sleeves?,jacket,does-it-have-sleeves,yes,visual
R_022gRHtStX72vPL,does-it-have-whiskers:rabbit,difficulty,-2.0,Does it have whiskers?,rabbit,does-it-have-whiskers,yes,visual
R_022gRHtStX72vPL,does-it-have-whiskers:rabbit,senses,1.0,Does it have whiskers?,rabbit,does-it-have-whiskers,yes,visual
R_022gRHtStX72vPL,does-it-have-whiskers:rabbit,truth,2.0,Does it have whiskers?,rabbit,does-it-have-whiskers,yes,visual
R_022gRHtStX72vPL,does-it-lay-eggs:donkey,difficulty,-2.0,Does it lay eggs?,donkey,does-it-lay-eggs,no,nonvisual
R_022gRHtStX72vPL,does-it-lay-eggs:donkey,senses,5.0,Does it lay eggs?,donkey,does-it-lay-eggs,no,nonvisual
R_022gRHtStX72vPL,does-it-lay-eggs:donkey,truth,-2.0,Does it lay eggs?,donkey,does-it-lay-eggs,no,nonvisual
R_022gRHtStX72vPL,is-it-a-reptile:elephant,difficulty,-2.0,Is it a reptile?,elephant,is-it-a-reptile,no,nonvisual
R_022gRHtStX72vPL,is-it-a-reptile:elephant,senses,1.0,Is it a reptile?,elephant,is-it-a-reptile,no,nonvisual
R_022gRHtStX72vPL,is-it-a-reptile:elephant,truth,-2.0,Is it a reptile?,elephant,is-it-a-reptile,no,nonvisual
R_022gRHtStX72vPL,is-it-a-root:carrot,difficulty,1.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_022gRHtStX72vPL,is-it-a-root:carrot,senses,4.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_022gRHtStX72vPL,is-it-a-root:carrot,truth,1.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_022gRHtStX72vPL,is-it-an-animal:elephant,difficulty,0.0,Is it an animal?,elephant,is-it-an-animal,yes,nonvisual
R_022gRHtStX72vPL,is-it-an-animal:elephant,senses,1.0,Is it an animal?,elephant,is-it-an-animal,yes,nonvisual
R_022gRHtStX72vPL,is-it-an-animal:elephant,truth,0.0,Is it an animal?,elephant,is-it-an-animal,yes,nonvisual
R_022gRHtStX72vPL,is-it-an-animal:lion,difficulty,-2.0,Is it an animal?,lion,is-it-an-animal,yes,nonvisual
R_022gRHtStX72vPL,is-it-an-animal:lion,senses,1.0,Is it an animal?,lion,is-it-an-animal,yes,nonvisual
R_022gRHtStX72vPL,is-it-an-animal:lion,truth,2.0,Is it an animal?,lion,is-it-an-animal,yes,nonvisual
R_022gRHtStX72vPL,is-it-black:raccoon,difficulty,0.0,Is it black?,raccoon,is-it-black,no,visual
R_022gRHtStX72vPL,is-it-black:raccoon,senses,1.0,Is it black?,raccoon,is-it-black,no,visual
R_022gRHtStX72vPL,is-it-black:raccoon,truth,-1.0,Is it black?,raccoon,is-it-black,no,visual
R_022gRHtStX72vPL,is-it-hunted-by-people:giraffe,difficulty,-1.0,Is it hunted by people?,giraffe,is-it-hunted-by-people,no,nonvisual
R_022gRHtStX72vPL,is-it-hunted-by-people:giraffe,senses,5.0,Is it hunted by people?,giraffe,is-it-hunted-by-people,no,nonvisual
R_022gRHtStX72vPL,is-it-hunted-by-people:giraffe,truth,-2.0,Is it hunted by people?,giraffe,is-it-hunted-by-people,no,nonvisual
R_022gRHtStX72vPL,is-it-long:carrot,difficulty,-1.0,Is it long?,carrot,is-it-long,yes,visual
R_022gRHtStX72vPL,is-it-long:carrot,senses,1.0,Is it long?,carrot,is-it-long,yes,visual
R_022gRHtStX72vPL,is-it-long:carrot,truth,1.0,Is it long?,carrot,is-it-long,yes,visual
R_022gRHtStX72vPL,is-it-long:grasshopper,difficulty,0.0,Is it long?,grasshopper,is-it-long,no,visual
R_022gRHtStX72vPL,is-it-long:grasshopper,senses,1.0,Is it long?,grasshopper,is-it-long,no,visual
R_022gRHtStX72vPL,is-it-long:grasshopper,truth,0.0,Is it long?,grasshopper,is-it-long,no,visual
R_022gRHtStX72vPL,is-it-made-of-wood:swan,difficulty,-2.0,Is it made of wood?,swan,is-it-made-of-wood,no,visual
R_022gRHtStX72vPL,is-it-made-of-wood:swan,senses,1.0,Is it made of wood?,swan,is-it-made-of-wood,no,visual
R_022gRHtStX72vPL,is-it-made-of-wood:swan,truth,-2.0,Is it made of wood?,swan,is-it-made-of-wood,no,visual
R_09eP0Gi2lABrjIp,does-it-have-a-beak:raccoon,difficulty,-2.0,Does it have a beak?,raccoon,does-it-have-a-beak,no,visual
R_09eP0Gi2lABrjIp,does-it-have-a-beak:raccoon,senses,1.0,Does it have a beak?,raccoon,does-it-have-a-beak,no,visual
R_09eP0Gi2lABrjIp,does-it-have-a-beak:raccoon,truth,-2.0,Does it have a beak?,raccoon,does-it-have-a-beak,no,visual
R_09eP0Gi2lABrjIp,does-it-have-a-cushion:chair,difficulty,-2.0,Does it have a cushion?,chair,does-it-have-a-cushion,yes,visual
R_09eP0Gi2lABrjIp,does-it-have-a-cushion:chair,senses,1.0,Does it have a cushion?,chair,does-it-have-a-cushion,yes,visual
R_09eP0Gi2lABrjIp,does-it-have-a-cushion:chair,truth,2.0,Does it have a cushion?,chair,does-it-have-a-cushion,yes,visual
R_09eP0Gi2lABrjIp,does-it-have-a-long-neck:raccoon,difficulty,-2.0,Does it have a long neck?,raccoon,does-it-have-a-long-neck,no,visual
R_09eP0Gi2lABrjIp,does-it-have-a-long-neck:raccoon,senses,1.0,Does it have a long neck?,raccoon,does-it-have-a-long-neck,no,visual
R_09eP0Gi2lABrjIp,does-it-have-a-long-neck:raccoon,truth,2.0,Does it have a long neck?,raccoon,does-it-have-a-long-neck,no,visual
R_09eP0Gi2lABrjIp,does-it-have-green-leaves:camel,difficulty,-2.0,Does it have green leaves?,camel,does-it-have-green-leaves,no,visual
R_09eP0Gi2lABrjIp,does-it-have-green-leaves:camel,senses,1.0,Does it have green leaves?,camel,does-it-have-green-leaves,no,visual
R_09eP0Gi2lABrjIp,does-it-have-green-leaves:camel,truth,-2.0,Does it have green leaves?,camel,does-it-have-green-leaves,no,visual
R_09eP0Gi2lABrjIp,does-it-have-seeds:raccoon,difficulty,-2.0,Does it have seeds?,raccoon,does-it-have-seeds,no,visual
R_09eP0Gi2lABrjIp,does-it-have-seeds:raccoon,senses,1.0,Does it have seeds?,raccoon,does-it-have-seeds,no,visual
R_09eP0Gi2lABrjIp,does-it-have-seeds:raccoon,truth,-2.0,Does it have seeds?,raccoon,does-it-have-seeds,no,visual
R_09eP0Gi2lABrjIp,does-it-have-stripes:mouse,difficulty,-2.0,Does it have stripes?,mouse,does-it-have-stripes,no,visual
R_09eP0Gi2lABrjIp,does-it-have-stripes:mouse,senses,1.0,Does it have stripes?,mouse,does-it-have-stripes,no,visual
R_09eP0Gi2lABrjIp,does-it-have-stripes:mouse,truth,-2.0,Does it have stripes?,mouse,does-it-have-stripes,no,visual
R_09eP0Gi2lABrjIp,does-it-live-in-the-desert:alligator,difficulty,-2.0,Does it live in the desert?,alligator,does-it-live-in-the-desert,no,nonvisual
R_09eP0Gi2lABrjIp,does-it-live-in-the-desert:alligator,senses,1.0,Does it live in the desert?,alligator,does-it-live-in-the-desert,no,nonvisual
R_09eP0Gi2lABrjIp,does-it-live-in-the-desert:alligator,truth,-2.0,Does it live in the desert?,alligator,does-it-live-in-the-desert,no,nonvisual
R_09eP0Gi2lABrjIp,does-it-live-in-the-desert:camel,difficulty,0.0,Does it live in the desert?,camel,does-it-live-in-the-desert,yes,nonvisual
R_09eP0Gi2lABrjIp,does-it-live-in-the-desert:camel,senses,1.0,Does it live in the desert?,camel,does-it-live-in-the-desert,yes,nonvisual
R_09eP0Gi2lABrjIp,does-it-live-in-the-desert:camel,truth,-2.0,Does it live in the desert?,camel,does-it-live-in-the-desert,yes,nonvisual
R_09eP0Gi2lABrjIp,does-it-live-on-water:swan,difficulty,-2.0,Does it live on water?,swan,does-it-live-on-water,yes,nonvisual
R_09eP0Gi2lABrjIp,does-it-live-on-water:swan,senses,1.0,Does it live on water?,swan,does-it-live-on-water,yes,nonvisual
R_09eP0Gi2lABrjIp,does-it-live-on-water:swan,truth,2.0,Does it live on water?,swan,does-it-live-on-water,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-clothing:pineapple,difficulty,-2.0,Is it clothing?,pineapple,is-it-clothing,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-clothing:pineapple,senses,5.0,Is it clothing?,pineapple,is-it-clothing,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-clothing:pineapple,truth,-2.0,Is it clothing?,pineapple,is-it-clothing,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-furniture:chair,difficulty,-2.0,Is it furniture?,chair,is-it-furniture,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-furniture:chair,senses,1.0,Is it furniture?,chair,is-it-furniture,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-furniture:chair,truth,2.0,Is it furniture?,chair,is-it-furniture,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-green:toad,difficulty,-2.0,Is it green?,toad,is-it-green,yes,visual
R_09eP0Gi2lABrjIp,is-it-green:toad,senses,1.0,Is it green?,toad,is-it-green,yes,visual
R_09eP0Gi2lABrjIp,is-it-green:toad,truth,2.0,Is it green?,toad,is-it-green,yes,visual
R_09eP0Gi2lABrjIp,is-it-hunted-by-people:deer,difficulty,-2.0,Is it hunted by people?,deer,is-it-hunted-by-people,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-hunted-by-people:deer,senses,1.0,Is it hunted by people?,deer,is-it-hunted-by-people,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-hunted-by-people:deer,truth,2.0,Is it hunted by people?,deer,is-it-hunted-by-people,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-hunted-by-people:mouse,difficulty,-2.0,Is it hunted by people?,mouse,is-it-hunted-by-people,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-hunted-by-people:mouse,senses,1.0,Is it hunted by people?,mouse,is-it-hunted-by-people,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-hunted-by-people:mouse,truth,-2.0,Is it hunted by people?,mouse,is-it-hunted-by-people,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-nocturnal:bike,difficulty,-1.0,Is it nocturnal?,bike,is-it-nocturnal,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-nocturnal:bike,senses,1.0,Is it nocturnal?,bike,is-it-nocturnal,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-nocturnal:bike,truth,-2.0,Is it nocturnal?,bike,is-it-nocturnal,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-round:alligator,difficulty,-2.0,Is it round?,alligator,is-it-round,no,visual
R_09eP0Gi2lABrjIp,is-it-round:alligator,senses,2.0,Is it round?,alligator,is-it-round,no,visual
R_09eP0Gi2lABrjIp,is-it-round:alligator,truth,-2.0,Is it round?,alligator,is-it-round,no,visual
R_09eP0Gi2lABrjIp,is-it-used-by-riding:swan,difficulty,-2.0,Is it used by riding?,swan,is-it-used-by-riding,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-by-riding:swan,senses,1.0,Is it used by riding?,swan,is-it-used-by-riding,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-by-riding:swan,truth,-2.0,Is it used by riding?,swan,is-it-used-by-riding,no,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-freight:train,difficulty,-2.0,Is it used for freight?,train,is-it-used-for-freight,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-freight:train,senses,1.0,Is it used for freight?,train,is-it-used-for-freight,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-freight:train,truth,2.0,Is it used for freight?,train,is-it-used-for-freight,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-making-jam:strawberry,difficulty,-2.0,Is it used for making jam?,strawberry,is-it-used-for-making-jam,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-making-jam:strawberry,senses,1.0,Is it used for making jam?,strawberry,is-it-used-for-making-jam,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-making-jam:strawberry,truth,2.0,Is it used for making jam?,strawberry,is-it-used-for-making-jam,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-protection:dog,difficulty,-2.0,Is it used for protection?,dog,is-it-used-for-protection,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-protection:dog,senses,1.0,Is it used for protection?,dog,is-it-used-for-protection,yes,nonvisual
R_09eP0Gi2lABrjIp,is-it-used-for-protection:dog,truth,-2.0,Is it used for protection?,dog,is-it-used-for-protection,yes,nonvisual
R_0BBQSH6PkSMLEP3,does-it-grow-on-trees:pineapple,difficulty,-2.0,Does it grow on trees?,pineapple,does-it-grow-on-trees,yes,nonvisual
R_0BBQSH6PkSMLEP3,does-it-grow-on-trees:pineapple,senses,1.0,Does it grow on trees?,pineapple,does-it-grow-on-trees,yes,nonvisual
R_0BBQSH6PkSMLEP3,does-it-grow-on-trees:pineapple,truth,-2.0,Does it grow on trees?,pineapple,does-it-grow-on-trees,yes,nonvisual
R_0BBQSH6PkSMLEP3,does-it-have-a-hood:jacket,difficulty,0.0,Does it have a hood?,jacket,does-it-have-a-hood,yes,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-hood:jacket,senses,1.0,Does it have a hood?,jacket,does-it-have-a-hood,yes,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-hood:jacket,truth,0.0,Does it have a hood?,jacket,does-it-have-a-hood,yes,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-pointed-end:donkey,difficulty,0.0,Does it have a pointed end?,donkey,does-it-have-a-pointed-end,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-pointed-end:donkey,senses,2.0,Does it have a pointed end?,donkey,does-it-have-a-pointed-end,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-pointed-end:donkey,truth,-2.0,Does it have a pointed end?,donkey,does-it-have-a-pointed-end,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:lion,difficulty,-2.0,Does it have a tail?,lion,does-it-have-a-tail,yes,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:lion,senses,1.0,Does it have a tail?,lion,does-it-have-a-tail,yes,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:lion,truth,2.0,Does it have a tail?,lion,does-it-have-a-tail,yes,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:pineapple,difficulty,-2.0,Does it have a tail?,pineapple,does-it-have-a-tail,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:pineapple,senses,1.0,Does it have a tail?,pineapple,does-it-have-a-tail,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:pineapple,truth,-2.0,Does it have a tail?,pineapple,does-it-have-a-tail,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:strawberry,difficulty,-2.0,Does it have a tail?,strawberry,does-it-have-a-tail,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:strawberry,senses,1.0,Does it have a tail?,strawberry,does-it-have-a-tail,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-a-tail:strawberry,truth,-2.0,Does it have a tail?,strawberry,does-it-have-a-tail,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-four-legs:penguin,difficulty,-2.0,Does it have four legs?,penguin,does-it-have-four-legs,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-four-legs:penguin,senses,1.0,Does it have four legs?,penguin,does-it-have-four-legs,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-four-legs:penguin,truth,-2.0,Does it have four legs?,penguin,does-it-have-four-legs,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-hooves:chicken,difficulty,-2.0,Does it have hooves?,chicken,does-it-have-hooves,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-hooves:chicken,senses,1.0,Does it have hooves?,chicken,does-it-have-hooves,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-hooves:chicken,truth,-2.0,Does it have hooves?,chicken,does-it-have-hooves,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-teeth:grasshopper,difficulty,-2.0,Does it have teeth?,grasshopper,does-it-have-teeth,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-teeth:grasshopper,senses,1.0,Does it have teeth?,grasshopper,does-it-have-teeth,no,visual
R_0BBQSH6PkSMLEP3,does-it-have-teeth:grasshopper,truth,-2.0,Does it have teeth?,grasshopper,does-it-have-teeth,no,visual
R_0BBQSH6PkSMLEP3,does-it-lay-eggs:donkey,difficulty,-2.0,Does it lay eggs?,donkey,does-it-lay-eggs,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-lay-eggs:donkey,senses,1.0,Does it lay eggs?,donkey,does-it-lay-eggs,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-lay-eggs:donkey,truth,-2.0,Does it lay eggs?,donkey,does-it-lay-eggs,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-live-in-africa:bike,difficulty,-2.0,Does it live in Africa?,bike,does-it-live-in-africa,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-live-in-africa:bike,senses,1.0,Does it live in Africa?,bike,does-it-live-in-africa,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-live-in-africa:bike,truth,-2.0,Does it live in Africa?,bike,does-it-live-in-africa,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-live-in-zoos:deer,difficulty,-2.0,Does it live in zoos?,deer,does-it-live-in-zoos,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-live-in-zoos:deer,senses,1.0,Does it live in zoos?,deer,does-it-live-in-zoos,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-live-in-zoos:deer,truth,2.0,Does it live in zoos?,deer,does-it-live-in-zoos,no,nonvisual
R_0BBQSH6PkSMLEP3,does-it-make-noises:rabbit,difficulty,-2.0,Does it make noises?,rabbit,does-it-make-noises,yes,nonvisual
R_0BBQSH6PkSMLEP3,does-it-make-noises:rabbit,senses,1.0,Does it make noises?,rabbit,does-it-make-noises,yes,nonvisual
R_0BBQSH6PkSMLEP3,does-it-make-noises:rabbit,truth,0.0,Does it make noises?,rabbit,does-it-make-noises,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-a-root:carrot,difficulty,-2.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-a-root:carrot,senses,1.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-a-root:carrot,truth,2.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-an-animal:alligator,difficulty,-2.0,Is it an animal?,alligator,is-it-an-animal,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-an-animal:alligator,senses,1.0,Is it an animal?,alligator,is-it-an-animal,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-an-animal:alligator,truth,2.0,Is it an animal?,alligator,is-it-an-animal,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-an-animal:mouse,difficulty,-2.0,Is it an animal?,mouse,is-it-an-animal,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-an-animal:mouse,senses,1.0,Is it an animal?,mouse,is-it-an-animal,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-an-animal:mouse,truth,2.0,Is it an animal?,mouse,is-it-an-animal,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-found-in-dining-rooms:table,difficulty,-2.0,Is it found in dining rooms?,table,is-it-found-in-dining-rooms,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-found-in-dining-rooms:table,senses,2.0,Is it found in dining rooms?,table,is-it-found-in-dining-rooms,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-found-in-dining-rooms:table,truth,2.0,Is it found in dining rooms?,table,is-it-found-in-dining-rooms,yes,nonvisual
R_0BBQSH6PkSMLEP3,is-it-green:toad,difficulty,-2.0,Is it green?,toad,is-it-green,yes,visual
R_0BBQSH6PkSMLEP3,is-it-green:toad,senses,1.0,Is it green?,toad,is-it-green,yes,visual
R_0BBQSH6PkSMLEP3,is-it-green:toad,truth,1.0,Is it green?,toad,is-it-green,yes,visual
R_0BBQSH6PkSMLEP3,is-it-long:carrot,difficulty,-2.0,Is it long?,carrot,is-it-long,yes,visual
R_0BBQSH6PkSMLEP3,is-it-long:carrot,senses,1.0,Is it long?,carrot,is-it-long,yes,visual
R_0BBQSH6PkSMLEP3,is-it-long:carrot,truth,2.0,Is it long?,carrot,is-it-long,yes,visual
R_0BBQSH6PkSMLEP3,is-it-long:grasshopper,difficulty,-2.0,Is it long?,grasshopper,is-it-long,no,visual
R_0BBQSH6PkSMLEP3,is-it-long:grasshopper,senses,1.0,Is it long?,grasshopper,is-it-long,no,visual
R_0BBQSH6PkSMLEP3,is-it-long:grasshopper,truth,-2.0,Is it long?,grasshopper,is-it-long,no,visual
R_0O0gvD88ARAud5H,does-it-bark:dog,difficulty,-2.0,Does it bark?,dog,does-it-bark,yes,nonvisual
R_0O0gvD88ARAud5H,does-it-bark:dog,senses,1.0,Does it bark?,dog,does-it-bark,yes,nonvisual
R_0O0gvD88ARAud5H,does-it-bark:dog,truth,2.0,Does it bark?,dog,does-it-bark,yes,nonvisual
R_0O0gvD88ARAud5H,does-it-fly:grasshopper,difficulty,-1.0,Does it fly?,grasshopper,does-it-fly,no,nonvisual
R_0O0gvD88ARAud5H,does-it-fly:grasshopper,senses,1.0,Does it fly?,grasshopper,does-it-fly,no,nonvisual
R_0O0gvD88ARAud5H,does-it-fly:grasshopper,truth,-2.0,Does it fly?,grasshopper,does-it-fly,no,nonvisual
R_0O0gvD88ARAud5H,does-it-grow-on-trees:donkey,difficulty,-2.0,Does it grow on trees?,donkey,does-it-grow-on-trees,no,nonvisual
R_0O0gvD88ARAud5H,does-it-grow-on-trees:donkey,senses,1.0,Does it grow on trees?,donkey,does-it-grow-on-trees,no,nonvisual
R_0O0gvD88ARAud5H,does-it-grow-on-trees:donkey,truth,-2.0,Does it grow on trees?,donkey,does-it-grow-on-trees,no,nonvisual
R_0O0gvD88ARAud5H,does-it-have-a-long-tongue:alligator,difficulty,-1.0,Does it have a long tongue?,alligator,does-it-have-a-long-tongue,yes,visual
R_0O0gvD88ARAud5H,does-it-have-a-long-tongue:alligator,senses,2.0,Does it have a long tongue?,alligator,does-it-have-a-long-tongue,yes,visual
R_0O0gvD88ARAud5H,does-it-have-a-long-tongue:alligator,truth,1.0,Does it have a long tongue?,alligator,does-it-have-a-long-tongue,yes,visual
R_0O0gvD88ARAud5H,does-it-have-a-zipper:train,difficulty,-2.0,Does it have a zipper?,train,does-it-have-a-zipper,no,visual
R_0O0gvD88ARAud5H,does-it-have-a-zipper:train,senses,1.0,Does it have a zipper?,train,does-it-have-a-zipper,no,visual
R_0O0gvD88ARAud5H,does-it-have-a-zipper:train,truth,-2.0,Does it have a zipper?,train,does-it-have-a-zipper,no,visual
R_0O0gvD88ARAud5H,does-it-have-warts:toad,difficulty,0.0,Does it have warts?,toad,does-it-have-warts,yes,visual
R_0O0gvD88ARAud5H,does-it-have-warts:toad,senses,2.0,Does it have warts?,toad,does-it-have-warts,yes,visual
R_0O0gvD88ARAud5H,does-it-have-warts:toad,truth,0.0,Does it have warts?,toad,does-it-have-warts,yes,visual
R_0O0gvD88ARAud5H,does-it-like-mud:pig,difficulty,-1.0,Does it like mud?,pig,does-it-like-mud,yes,nonvisual
R_0O0gvD88ARAud5H,does-it-like-mud:pig,senses,2.0,Does it like mud?,pig,does-it-like-mud,yes,nonvisual
R_0O0gvD88ARAud5H,does-it-like-mud:pig,truth,2.0,Does it like mud?,pig,does-it-like-mud,yes,nonvisual
R_0O0gvD88ARAud5H,does-it-live-in-africa:bike,difficulty,-2.0,Does it live in Africa?,bike,does-it-live-in-africa,no,nonvisual
R_0O0gvD88ARAud5H,does-it-live-in-africa:bike,senses,1.0,Does it live in Africa?,bike,does-it-live-in-africa,no,nonvisual
R_0O0gvD88ARAud5H,does-it-live-in-africa:bike,truth,-2.0,Does it live in Africa?,bike,does-it-live-in-africa,no,nonvisual
