subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,37,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_2.wav,nomask,yes,yes,112.359881445,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,38,does-it-have-stripes:zebra,visual,Does it have stripes?,zebra,zebra_3.wav,nomask,yes,yes,140.463935662,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,39,does-it-have-a-lid:deer,visual,Does it have a lid?,deer,deer_3.wav,nomask,no,yes,308.985512806,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,40,does-it-have-a-hump:camel,visual,Does it have a hump?,camel,camel_2.wav,mask,yes,no,260.391659787,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,41,is-it-an-animal:alligator,nonvisual,Is it an animal?,alligator,alligator_4.wav,mask,yes,yes,125.708835069,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,42,does-it-have-a-seat:chair,visual,Does it have a seat?,chair,chair_2.wav,mask,yes,yes,404.629434008,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,43,is-it-used-for-making-jam:rabbit,nonvisual,Is it used for making jam?,rabbit,rabbit_2.wav,mask,no,yes,428.793844068,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,44,does-it-roar:lion,nonvisual,Does it roar?,lion,lion_1.wav,nomask,yes,yes,307.433725757,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,45,does-it-have-a-peel:toad,visual,Does it have a peel?,toad,toad_3.wav,mask,no,yes,466.175331443,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,46,is-it-prickly:dog,nonvisual,Is it prickly?,dog,dog_4.wav,nomask,no,no,323.009212138,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,47,is-it-green:toad,visual,Is it green?,toad,toad_3.wav,nomask,yes,yes,489.360912121,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,48,does-it-have-scales:alligator,visual,Does it have scales?,alligator,alligator_2.wav,nomask,yes,yes,140.547158575,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,49,does-it-live-in-zoos:giraffe,nonvisual,Does it live in zoos?,giraffe,giraffe_4.wav,mask,yes,yes,73.3725121245,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,50,does-it-eat-leaves:jacket,nonvisual,Does it eat leaves?,jacket,jacket_2.wav,mask,no,yes,146.944439111,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,51,is-it-a-vegetable:carrot,nonvisual,Is it a vegetable?,carrot,carrot_3.wav,nomask,yes,yes,339.374035742,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,52,is-it-an-animal:apple,nonvisual,Is it an animal?,apple,apple_1.wav,nomask,no,yes,70.8402952587,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,53,is-it-an-animal:lion,nonvisual,Is it an animal?,lion,lion_2.wav,mask,yes,yes,71.1024474003,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,54,does-it-have-hair:jacket,visual,Does it have hair?,jacket,jacket_4.wav,nomask,no,no,167.353255616,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,55,does-it-have-feathers:pig,visual,Does it have feathers?,pig,pig_2.wav,mask,no,yes,308.915413523,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,56,does-it-have-gears:mouse,visual,Does it have gears?,mouse,mouse_1.wav,nomask,no,yes,601.866753728,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,57,does-it-have-a-cushion:chair,visual,Does it have a cushion?,chair,chair_2.wav,nomask,yes,yes,152.8186957,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,58,does-it-like-mud:pig,nonvisual,Does it like mud?,pig,pig_1.wav,mask,yes,no,172.617744407,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,59,does-it-lay-eggs:elephant,nonvisual,Does it lay eggs?,elephant,elephant_4.wav,mask,no,yes,85.479523972,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,60,does-it-live-in-water:zebra,nonvisual,Does it live in water?,zebra,zebra_2.wav,nomask,no,yes,177.226372689,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,1,test,61,does-it-have-large-ears:elephant,visual,Does it have large ears?,elephant,elephant_3.wav,mask,yes,yes,312.787839212,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,63,does-it-have-a-mane:raccoon,visual,Does it have a mane?,raccoon,raccoon_3.wav,mask,no,yes,182.33337815,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,64,does-it-taste-sweet:strawberry,nonvisual,Does it taste sweet?,strawberry,strawberry_2.wav,mask,yes,yes,214.534559898,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,65,does-it-live-in-zoos:elephant,nonvisual,Does it live in zoos?,elephant,elephant_2.wav,mask,yes,yes,230.875056819,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,66,does-it-have-a-top:dog,visual,Does it have a top?,dog,dog_3.wav,mask,yes,yes,213.829085769,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,67,is-it-a-carnivore:tiger,nonvisual,Is it a carnivore?,tiger,tiger_2.wav,mask,yes,yes,125.831428799,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,68,is-it-used-for-freight:alligator,nonvisual,Is it used for freight?,alligator,alligator_4.wav,nomask,no,yes,310.746317395,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,69,does-it-eat-garbage:raccoon,nonvisual,Does it eat garbage?,raccoon,raccoon_4.wav,nomask,yes,yes,276.813138989,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,70,is-it-a-container:bottle,nonvisual,Is it a container?,bottle,bottle_4.wav,mask,yes,yes,339.733174565,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,71,does-it-have-long-legs:giraffe,visual,Does it have long legs?,giraffe,giraffe_2.wav,mask,yes,yes,111.83205618,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,72,is-it-hunted-by-people:mouse,nonvisual,Is it hunted by people?,mouse,mouse_3.wav,mask,no,no,285.722790912,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,73,is-it-grey:elephant,visual,Is it grey?,elephant,elephant_4.wav,mask,yes,yes,231.703124708,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,74,does-it-live-in-india:tiger,nonvisual,Does it live in India?,tiger,tiger_3.wav,nomask,yes,yes,338.696089166,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,75,is-it-a-mammal:deer,nonvisual,Is it a mammal?,deer,deer_3.wav,mask,yes,yes,218.8883981,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,76,is-it-made-of-plastic:bottle,visual,Is it made of plastic?,bottle,bottle_1.wav,nomask,yes,yes,246.794957973,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,77,does-it-eat-garbage:zebra,nonvisual,Does it eat garbage?,zebra,zebra_4.wav,nomask,no,yes,291.170690165,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,78,does-it-live-on-a-farm:chicken,nonvisual,Does it live on a farm?,chicken,chicken_1.wav,nomask,yes,yes,229.351757604,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,79,does-it-have-a-hood:jacket,visual,Does it have a hood?,jacket,jacket_2.wav,nomask,yes,no,492.11078888,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,80,does-it-have-legs:dog,visual,Does it have legs?,dog,dog_4.wav,nomask,yes,yes,245.88686807,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,81,is-it-worn-in-winter:jacket,nonvisual,Is it worn in winter?,jacket,jacket_2.wav,mask,yes,yes,312.727662662,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,82,does-it-eat-cheese:mouse,nonvisual,Does it eat cheese?,mouse,mouse_2.wav,mask,yes,yes,219.36436907,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,83,does-it-have-a-mane:zebra,visual,Does it have a mane?,zebra,zebra_2.wav,nomask,yes,yes,366.63433777,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,84,is-it-long:grasshopper,visual,Is it long?,grasshopper,grasshopper_1.wav,mask,no,yes,255.844488405,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,85,is-it-long:penguin,visual,Is it long?,penguin,penguin_2.wav,nomask,no,no,420.883187049,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,86,does-it-have-skin:pineapple,visual,Does it have skin?,pineapple,pineapple_1.wav,nomask,yes,yes,509.543426349,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,87,is-it-an-animal:elephant,nonvisual,Is it an animal?,elephant,elephant_1.wav,nomask,yes,yes,147.941513496,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,88,does-it-have-a-tail:alligator,visual,Does it have a tail?,alligator,alligator_4.wav,nomask,yes,yes,269.259700261,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,89,does-it-have-a-beak:swan,visual,Does it have a beak?,swan,swan_4.wav,mask,yes,yes,260.819617557,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,90,does-it-have-a-neck:bottle,visual,Does it have a neck?,bottle,bottle_2.wav,nomask,yes,yes,227.436350484,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,91,does-it-have-a-tail:pineapple,visual,Does it have a tail?,pineapple,pineapple_1.wav,mask,no,no,564.536480451,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,92,does-it-have-a-tail:mouse,visual,Does it have a tail?,mouse,mouse_2.wav,mask,yes,yes,183.56379676,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,93,is-it-brown:giraffe,visual,Is it brown?,giraffe,giraffe_1.wav,mask,yes,yes,378.122299255,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,94,does-it-hop:toad,nonvisual,Does it hop?,toad,toad_1.wav,nomask,yes,yes,345.488998573,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,95,does-it-make-noises:donkey,nonvisual,Does it make noises?,donkey,donkey_3.wav,mask,yes,yes,368.983784341,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,96,is-it-muddy:pig,visual,Is it muddy?,pig,pig_4.wav,mask,yes,yes,310.115423767,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,97,is-it-round:alligator,visual,Is it round?,alligator,alligator_3.wav,nomask,no,yes,488.802998574,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,98,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_3.wav,nomask,yes,yes,303.722624478,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,99,does-it-grow-underground:carrot,nonvisual,Does it grow underground?,carrot,carrot_2.wav,nomask,yes,no,809.724276114,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,100,is-it-nutritious:chair,nonvisual,Is it nutritious?,chair,chair_3.wav,mask,no,no,303.302668894,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,101,is-it-small:strawberry,visual,Is it small?,strawberry,strawberry_1.wav,nomask,yes,yes,200.887284183,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,102,does-it-have-gears:bike,visual,Does it have gears?,bike,bike_4.wav,mask,yes,yes,310.512012904,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,103,does-it-live-in-swamps:carrot,nonvisual,Does it live in swamps?,carrot,carrot_2.wav,nomask,no,yes,264.733654709,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,104,is-it-unable-to-fly:penguin,nonvisual,Is it unable to fly?,penguin,penguin_3.wav,mask,yes,yes,240.253957876,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,105,is-it-used-in-circuses:chair,nonvisual,Is it used in circuses?,chair,chair_3.wav,nomask,yes,yes,160.301074866,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,106,does-it-eat:toad,nonvisual,Does it eat?,toad,toad_3.wav,mask,yes,yes,333.07438207,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,107,is-it-clothing:jacket,nonvisual,Is it clothing?,jacket,jacket_3.wav,mask,yes,yes,258.683989829,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,108,does-it-have-hooves:banana,visual,Does it have hooves?,banana,banana_3.wav,mask,no,yes,289.253042429,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,109,does-it-grow-on-trees:apple,nonvisual,Does it grow on trees?,apple,apple_4.wav,mask,yes,yes,210.216891675,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,110,does-it-have-armrests:chair,visual,Does it have armrests?,chair,chair_4.wav,mask,yes,yes,183.430320016,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,111,does-it-have-a-tail:table,visual,Does it have a tail?,table,table_4.wav,mask,no,no,76.7238343979,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,112,does-it-have-warts:toad,visual,Does it have warts?,toad,toad_3.wav,nomask,yes,yes,307.704840365,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,113,does-it-run-fast:zebra,nonvisual,Does it run fast?,zebra,zebra_3.wav,mask,yes,yes,143.951295409,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,114,does-it-hop:rabbit,nonvisual,Does it hop?,rabbit,rabbit_4.wav,nomask,yes,yes,269.555461666,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,2,test,115,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_2.wav,mask,yes,yes,163.010940611,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,117,does-it-have-stripes:tiger,visual,Does it have stripes?,tiger,tiger_2.wav,nomask,yes,yes,174.95086648,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,118,does-it-have-a-pointed-end:carrot,visual,Does it have a pointed end?,carrot,carrot_4.wav,mask,yes,yes,287.28001946,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,119,is-it-hunted-by-people:giraffe,nonvisual,Is it hunted by people?,giraffe,giraffe_2.wav,mask,no,yes,217.053653163,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,120,does-it-have-a-nose:table,visual,Does it have a nose?,table,table_4.wav,nomask,no,no,774.500822634,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,121,does-it-grow-on-trees:pineapple,nonvisual,Does it grow on trees?,pineapple,pineapple_4.wav,nomask,yes,no,489.801993506,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,122,does-it-have-a-seat:bike,visual,Does it have a seat?,bike,bike_1.wav,nomask,yes,yes,206.03846178,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,123,does-it-have-wings:penguin,visual,Does it have wings?,penguin,penguin_2.wav,nomask,yes,yes,210.90059985,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,124,is-it-used-for-holding-liquids:chicken,nonvisual,Is it used for holding liquids?,chicken,chicken_1.wav,mask,no,no,292.637973966,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,125,does-it-live-in-zoos:tiger,nonvisual,Does it live in zoos?,tiger,tiger_4.wav,nomask,yes,yes,223.185900759,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,126,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_3.wav,mask,yes,yes,223.973637549,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,127,is-it-made-of-glass:bottle,visual,Is it made of glass?,bottle,bottle_3.wav,mask,yes,yes,165.558841793,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,128,does-it-have-jaws:alligator,visual,Does it have jaws?,alligator,alligator_1.wav,mask,yes,yes,221.796398371,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,129,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_2.wav,nomask,yes,yes,165.11840059,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,130,does-it-have-a-nose:dog,visual,Does it have a nose?,dog,dog_4.wav,mask,yes,yes,308.683669748,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,131,does-it-have-hooves:deer,visual,Does it have hooves?,deer,deer_3.wav,mask,yes,yes,252.250539343,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,132,is-it-worn-for-the-rain:jacket,nonvisual,Is it worn for the rain?,jacket,jacket_2.wav,nomask,yes,yes,166.227825888,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,133,is-it-orange:chair,visual,Is it orange?,chair,chair_3.wav,mask,no,yes,198.712285608,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,134,does-it-have-antennae:grasshopper,visual,Does it have antennae?,grasshopper,grasshopper_4.wav,nomask,yes,yes,218.376897334,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,135,is-it-a-mammal:lion,nonvisual,Is it a mammal?,lion,lion_3.wav,mask,yes,yes,136.708342136,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,136,is-it-hunted-by-people:grasshopper,nonvisual,Is it hunted by people?,grasshopper,grasshopper_2.wav,mask,no,yes,211.523491264,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,137,does-it-have-a-tail:toad,visual,Does it have a tail?,toad,toad_2.wav,nomask,no,yes,206.470580713,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,138,does-it-have-fur:elephant,visual,Does it have fur?,elephant,elephant_1.wav,mask,no,yes,260.351008605,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,139,is-it-made-of-wood:swan,visual,Is it made of wood?,swan,swan_4.wav,mask,no,yes,228.898512883,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,140,does-it-live-in-zoos:deer,nonvisual,Does it live in zoos?,deer,deer_2.wav,nomask,no,yes,178.150787106,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,141,does-it-have-spots:rabbit,visual,Does it have spots?,rabbit,rabbit_1.wav,nomask,no,yes,525.533106716,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,142,is-it-an-herbivore:penguin,nonvisual,Is it an herbivore?,penguin,penguin_3.wav,nomask,no,yes,453.463033016,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,143,is-it-long:alligator,visual,Is it long?,alligator,alligator_2.wav,nomask,yes,yes,424.69639644,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,144,is-it-found-in-dining-rooms:table,nonvisual,Is it found in dining rooms?,table,table_1.wav,nomask,yes,yes,108.60108702,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,145,is-it-loud:train,nonvisual,Is it loud?,train,train_1.wav,nomask,yes,yes,196.250808222,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,146,is-it-nutritious:apple,nonvisual,Is it nutritious?,apple,apple_4.wav,mask,yes,yes,12.7839981578,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,147,is-it-tropical:pig,nonvisual,Is it tropical?,pig,pig_2.wav,nomask,no,yes,306.404962641,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,148,does-it-have-a-white-tail:mouse,visual,Does it have a white tail?,mouse,mouse_4.wav,mask,yes,no,497.064152049,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,149,does-it-have-four-legs:zebra,visual,Does it have four legs?,zebra,zebra_3.wav,nomask,yes,yes,181.229714406,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,150,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_2.wav,mask,yes,yes,241.738846526,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,151,does-it-have-hair:dog,visual,Does it have hair?,dog,dog_3.wav,nomask,yes,no,369.058684941,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,152,is-it-a-rodent:mouse,nonvisual,Is it a rodent?,mouse,mouse_1.wav,nomask,yes,yes,341.946903776,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,153,does-it-require-a-conductor:train,nonvisual,Does it require a conductor?,train,train_1.wav,mask,yes,yes,125.516782209,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,154,does-it-have-teeth:lion,visual,Does it have teeth?,lion,lion_3.wav,mask,yes,yes,75.2107780136,1
